timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
34678958,34678678,-0.30260557,0.0027244673,-9.365486
34727631,34727351,-0.3099203,0.010572632,-9.199832
34781289,34781012,-0.34141302,0.01707812,-9.247176
34828719,34828433,-0.28031567,-0.0017699169,-9.208371
34881145,34880848,-0.28594363,-0.035307202,-9.174216
34931067,34930766,-0.31811744,-0.060057588,-9.2258
34979722,34979437,-0.31651074,-0.0033101903,-9.129038
35030903,35030605,-0.32150763,-0.045817308,-9.147035
35077049,35076777,-0.349551,-0.024029674,-9.145641
35129488,35129192,-0.277758,0.034407128,-9.129838
35180728,35180421,-0.36094874,0.007901414,-9.122998
35228124,35227836,-0.371825,0.016086895,-9.148842
35280485,35280196,-0.35052377,-0.0090700025,-9.341195
35330394,35330115,-0.29258147,-0.03734804,-9.5778265
35379071,35378784,-0.4321114,-0.04146958,-9.828528
35427759,35427455,-0.36171946,-0.02738541,-10.0101185
35480143,35479869,-0.317307,0.0055529727,-9.984962
35528818,35528540,-0.31847632,0.04868511,-10.235744
35577490,35577210,-0.34588444,0.021024644,-10.345643
35627410,35627129,-0.33098596,0.026357483,-10.307263
35679820,35679543,-0.3163244,-0.029393487,-10.279933
35728499,35728214,-0.32530016,-0.020045886,-10.240342
35777161,35776884,-0.358634,-0.034801938,-10.236665
35827086,35826803,-0.26878074,-0.061081484,-10.0469675
35879566,35879217,-0.29581183,-0.013811733,-10.092491
35928172,35927889,-0.3329552,0.041868962,-10.034466
35980581,35980305,-0.3295389,0.084553204,-9.972879
36029268,36028973,-0.32479635,0.09188434,-10.079647
36079188,36078891,-0.35715282,0.038486622,-9.94342
36127857,36127562,-0.36739355,0.035759326,-10.057094
36180261,36179976,-0.3167561,0.01961857,-9.927279
36228924,36228651,-0.34140095,0.06365971,-9.995828
36277599,36277318,-0.33655247,0.08031768,-10.033865
36330005,36329732,-0.33094823,0.07817627,-9.911306
36379939,36379655,-0.35231787,0.062458653,-10.038989
36428607,36428321,-0.33396554,0.004007614,-9.935485
36477278,36476992,-0.33789548,0.02796859,-10.022614
36529742,36529459,-0.3567842,0.012743953,-9.899264
