timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
33730582,33730228,3932170,3932170,-3.3239397e-05,6.684138e-05,0.00054382836,-0.0018404047,-0.0001906358,-0.04765424,4991,4991,0,2
34724021,34723604,3932170,3932170,-0.00014866584,-0.00010604065,0.0002588157,-0.0016907975,-0.00039383877,-0.04792924,4991,4991,0,2
35228177,35227836,3932170,3932170,-5.0070666e-05,-2.851923e-05,0.00047931497,-0.0019763377,0.00083033735,-0.04573486,5046,5046,0,2
35727344,35726966,3932170,3932170,-0.00019834898,-0.00012429313,0.00081705814,-0.0016395767,0.0005189583,-0.053157203,4991,4991,0,2
36226526,36226151,3932170,3932170,0.0001565207,0.00019846657,0.000104596154,-0.0020079755,0.00070597755,-0.05015504,4992,4992,0,2
36725679,36725337,3932170,3932170,-0.00014972613,0.00021357858,-0.00049556844,-0.0012776275,-0.00017470955,-0.05059851,4989,4989,0,2
37729033,37728701,3932170,3932170,-8.047893e-05,0.0004320197,-0.00013820714,-0.001878425,0.0007763313,-0.049276687,4968,4968,0,2
38228230,38227888,3932170,3932170,-0.0004871232,1.3176037e-05,-0.00070300506,-0.0010039364,-0.00043793794,-0.04769778,4992,4992,0,2
38727488,38727075,3932170,3932170,0.00028113375,0.00010702963,-0.0015759444,-0.00010475158,-0.0012748202,-0.04901034,4992,4992,0,2
39226601,39226267,3932170,3932170,-0.00019327633,0.00013946062,-0.0017230534,-0.0017137267,-0.00027905536,-0.051964443,4996,4996,0,2
39725790,39725451,3932170,3932170,0.0002435909,-0.00022765547,-0.0015782618,-0.0011083703,-0.00020204646,-0.05003292,4993,4993,0,2
40729150,40728819,3932170,3932170,0.0003866116,-0.00024290635,-0.0020649047,-0.0015884009,0.00022329143,-0.0479085,4991,4991,0,2
41228342,41228008,3932170,3932170,6.628705e-05,0.00020417826,-0.002036224,-0.0016361974,0.0011436213,-0.048569947,4991,4991,0,2
41732538,41732191,3932170,3932170,-3.9428625e-05,-0.00022883291,-0.001981725,-0.0024030486,0.00060806563,-0.051293034,4982,4982,0,2
42226777,42226388,3932170,3932170,0.00010683766,0.00016191666,-0.0021929312,-0.000502368,0.0004699288,-0.049252223,4983,4983,0,2
42725923,42725579,3932170,3932170,-7.9190126e-05,0.0005186076,-0.0023910285,-0.001107918,0.00028688772,-0.04625382,4992,4992,0,2
43225148,43224770,3932170,3932170,0.00029717915,-0.00050595327,-0.0024740375,-0.00088034564,-0.00012734302,-0.04987534,4993,4993,0,2
43729291,43728952,3932170,3932170,-0.00024902416,8.404693e-05,-0.002144997,-0.00018957745,0.00083329465,-0.05479271,4986,4986,0,2
44732676,44732328,3932170,3932170,-0.0002427091,3.6438014e-05,-0.0020370048,-0.0009929801,0.00034209024,-0.046628475,4993,4993,0,2
45231921,45231525,3932170,3932170,-0.0004591194,2.209993e-05,-0.002174856,-0.0021698063,0.00037221098,-0.05010331,4998,4998,0,2
45726055,45725720,3932170,3932170,5.622253e-05,-0.00034575275,-0.0022830367,-0.0010152223,-0.00039857303,-0.05132867,4992,4992,0,2
46225249,46224912,3932170,3932170,2.0823167e-05,0.00045870477,-0.0021527207,-0.0017741122,0.0002598198,-0.045992814,4992,4992,0,2
46729428,46729097,3932170,3932170,-0.0006405705,-0.00022203033,-0.002166926,-0.00092956045,-0.0016606459,-0.048963185,4992,4992,0,2
47727826,47727490,3932170,3932170,4.912458e-05,4.6741225e-05,-0.0017615494,-0.00058803934,-5.886412e-05,-0.04696878,4996,4996,0,2
48227015,48226679,3932170,3932170,3.954319e-05,2.8645425e-05,-0.0017151702,-0.0016278643,0.00038603038,-0.049523186,4992,4992,0,2
48726252,48725874,3932170,3932170,-0.00017283147,0.00019473507,-0.0017596988,-0.0011041571,-5.696154e-05,-0.051531486,4992,4992,0,2
49724596,49724264,3932170,3932170,-9.214819e-05,0.00010204233,-0.0015939736,-0.0011228399,3.6423837e-05,-0.047561783,4992,4992,0,2
50228786,50228452,3932170,3932170,0.00041409617,-0.00038190707,-0.0014852969,-0.00091277267,-0.0009831286,-0.04937537,4989,4989,0,2
50727989,50727653,3932170,3932170,-0.0001490831,0.00016345242,-0.0011798069,-0.00082452566,-7.931191e-05,-0.05110125,4996,4996,0,2
51227182,51226844,3932170,3932170,-0.0003587437,0.00021789903,-0.0006904973,-0.00084327284,-0.0008188866,-0.051782195,4988,4988,0,2
51726416,51726042,3932170,3932170,0.0002542705,-0.00047910275,-0.0003243286,-0.0010629855,-0.0001438563,-0.046419244,4993,4993,0,2
52225578,52225238,3932170,3932170,-0.000119638345,0.00010551218,-6.327808e-05,-0.0009025362,4.03775e-05,-0.046662018,4991,4991,0,2
52724780,52724437,3932170,3932170,6.986785e-05,-0.0002918347,-7.2407485e-05,-0.0002696994,-0.0004223543,-0.050986614,4992,4992,0,2
53728194,53727824,3932170,3932170,2.056879e-05,6.6686676e-05,-8.209801e-05,-0.0011349662,-0.00035121155,-0.04754013,4992,4992,0,2
54227442,54227023,3932170,3932170,-0.0009302631,0.00029329176,4.117837e-06,-0.0013744346,-0.00044100982,-0.048631873,4992,4992,0,2
54726550,54726221,3932170,3932170,0.0004244878,-0.00040215417,1.1791046e-05,-0.0010945094,-0.0005874292,-0.05310742,4991,4991,0,2
55230760,55230420,3932170,3932170,-8.115412e-05,3.634098e-05,-2.5793419e-05,-0.0023536824,0.0009155873,-0.05172765,4999,4999,0,2
55724954,55724621,3932170,3932170,-0.00012362539,-2.0374035e-05,-4.0662642e-05,-0.0010667103,-4.025439e-05,-0.047363043,4993,4993,0,2
56728349,56728013,3932170,3932170,-0.00016580241,0.00029760206,-8.222241e-05,-0.0016316976,-0.00048321413,-0.04569523,4992,4992,0,2
57227590,57227214,3932170,3932170,0.00014441382,-0.00032477756,-8.398872e-05,-0.0015086074,-0.00066676753,-0.050113216,4992,4992,0,2
57726753,57726416,3932170,3932170,0.001015328,0.00118572,-0.000105615305,-0.0013686342,-0.00027684995,-0.0502956,4993,4993,0,2
58225992,58225616,3932170,3932170,-0.0010786849,7.761024e-05,0.0009694095,-0.001715712,-0.0011225193,-0.052086495,4991,4991,0,2
58725240,58724818,3932170,3932170,-5.0439714e-05,0.00018037886,0.0024637352,-0.0043475595,-0.000113329064,-0.04339086,4992,4992,0,2
59728561,59728215,3932170,3932170,0.00012716143,-0.00015261593,0.0022154807,-0.0012298665,0.00040564628,-0.04625893,4992,4992,0,2
60227837,60227418,3932170,3932170,5.7652767e-05,1.127607e-05,0.0011762893,-0.00041705032,0.00040544517,-0.045626424,4992,4992,0,2
60726954,60726621,3932170,3932170,5.2383544e-05,0.0001452436,1.1864666e-05,-0.0018014483,0.0010528397,-0.049076136,4989,4989,0,2
61226154,61225824,3932170,3932170,6.590066e-05,3.402675e-05,-0.0002734083,-0.001694564,0.0010796243,-0.051340513,4992,4992,0,2
61735362,61735015,3932170,3932170,-0.00023113951,-9.513204e-05,0.0015830039,-0.0005548203,-0.0009150421,-0.051343277,4995,4995,0,2
62723774,62723437,3932170,3932170,-2.9373936e-05,7.677877e-06,0.0016181908,-0.0024798962,0.00087429275,-0.054924928,4992,4992,0,2
63228008,63227633,3932170,3932170,2.1397746e-05,0.00023324654,0.0010665134,-0.0011823055,-0.00030372635,-0.047505863,4991,4991,0,2
63732173,63731833,3932170,3932170,-0.00041357367,0.00032395846,0.0011336657,-0.0009061145,-0.00017526362,-0.050157305,4994,4994,0,2
64226451,64226045,3932170,3932170,5.8069894e-05,0.00018235043,0.0013564392,-0.0011839999,-0.00025223457,-0.045567703,4992,4992,0,2
64730591,64730245,3932170,3932170,-0.00012759038,-0.00045169782,0.0014592761,-0.0019943134,6.613379e-05,-0.05134644,4996,4996,0,2
65224848,65224456,3932170,3932170,0.00078470993,-0.00034177993,0.0015141668,-0.0017708455,0.0014394828,-0.050118588,4970,4970,0,2
66233198,66232857,3932170,3932170,-1.3778871e-05,-0.0003666689,0.0031630346,-0.0010383076,-4.183272e-05,-0.04703002,4995,4995,0,2
66727408,66727069,3932170,3932170,0.00018228292,3.939826e-05,0.0034378245,-0.0013911423,9.8843106e-05,-0.05162298,4989,4989,0,2
67226664,67226277,3932170,3932170,-6.786861e-05,6.430406e-05,0.0036244607,-0.00012697311,0.00029545606,-0.04897527,4992,4992,0,2
67725823,67725484,3932170,3932170,6.488083e-05,2.240191e-05,0.0038193627,-0.0020215057,0.00046136533,-0.05002323,4991,4991,0,2
68230126,68229686,3932170,3932170,-2.8961365e-05,0.00021980268,0.0037978427,-0.0017046164,0.00046527397,-0.049681265,4992,4992,0,2
68729267,68728893,3932170,3932170,0.00023339789,0.00029758518,0.003724093,-0.0016119675,0.0011606497,-0.050742906,4991,4991,0,2
69732692,69732347,3932170,3932170,-0.00084934896,6.462945e-05,0.0030263795,-0.0013366614,0.00073296117,-0.050307732,5036,5036,0,2
70226913,70226539,3932170,3932170,0.00080911815,0.000116233874,0.0015750751,-0.0010498529,0.0007413417,-0.04958281,5010,5010,0,2
70731067,70730724,3932170,3932170,-0.00078377494,-0.00046081684,0.0014129637,-0.00067029573,0.0008234154,-0.046492234,4991,4991,0,2
71225275,71224941,3932170,3932170,0.00040473486,-1.8854631e-05,0.001559373,-0.0012589261,0.0011940207,-0.053118903,4989,4989,0,2
71729479,71729144,3932170,3932170,-0.0006145803,-0.00024378633,0.00053015095,-0.0005084644,0.0010767115,-0.05266527,4993,4993,0,2
72727953,72727565,3932170,3932170,-0.00012714403,-0.00037107212,-0.00040426222,-0.00041090522,-0.00029942213,-0.044092536,4992,4992,0,2
73227105,73226776,3932170,3932170,-0.00065867254,0.00023488108,-0.00043138722,-0.00030514473,0.00044041435,-0.04540314,4990,4990,0,2
73726331,73725988,3932170,3932170,-9.329618e-05,0.00018536608,7.090647e-05,-0.0034813427,0.0012237512,-0.058078445,4991,4991,0,2
74729747,74729406,3932170,3932170,-0.00044542653,0.0005848913,-0.0002806523,-0.0015048273,-0.0002104941,-0.04577879,4945,4945,0,2
75228951,75228617,3932170,3932170,0.00094749575,-0.00045523237,-0.00037585697,-0.0022981602,-3.995714e-05,-0.04900207,4993,4993,0,2
75728209,75727829,3932170,3932170,-0.0005651708,0.00029017404,-0.00023398295,-0.00204722,-0.00061980315,-0.051122475,4992,4992,0,2
76227372,76227042,3932170,3932170,-0.00085955724,0.00093830936,6.7683823e-06,-0.002167513,-0.00032680415,-0.04433379,4993,4993,0,2
76726596,76726262,3932170,3932170,0.00045504866,-0.0004061687,0.00018365835,-0.0019383103,0.000109949375,-0.05353458,4998,4998,0,2
77725054,77724683,3932170,3932170,4.7850244e-06,0.00028620558,8.068895e-05,-0.0017768657,0.00047305407,-0.04688972,4992,4992,0,2
78229287,78228890,3932170,3932170,-0.0004988232,-0.00048662556,-7.952227e-05,-0.0016500143,9.5552845e-05,-0.050603997,4991,4991,0,2
78728447,78728105,3932170,3932170,0.00023838873,0.00017927587,7.664662e-05,-0.00064089446,-0.00039666466,-0.05030393,4992,4992,0,2
79726913,79726534,3932170,3932170,-0.00024740075,-0.0001940986,-9.057387e-05,-0.0012220029,-0.00013385211,-0.049495324,4992,4992,0,2
80725316,80724970,3932170,3932170,4.612998e-05,-3.0374475e-05,1.805608e-07,-0.001164145,0.00016136846,-0.04989583,4996,4996,0,2
81728743,81728404,3932170,3932170,-1.6095286e-05,-2.3341063e-05,-5.0843637e-06,-0.0011533994,0.00034466578,-0.045262147,5004,5004,0,2
82227943,82227607,3932170,3932170,0.00022392886,-5.7515626e-05,-0.00024673413,-0.001826393,0.0009999045,-0.04611756,4992,4992,0,2
82727209,82726824,3932170,3932170,-3.3881868e-05,0.0004374842,-0.00064546254,-0.0008669798,0.00047757756,-0.050986473,4992,4992,0,2
83231367,83231034,3932170,3932170,-0.00014996884,0.00014132599,-0.0006353896,-0.0012452782,0.0010795149,-0.05357783,4990,4990,0,2
83725599,83725265,3932170,3932170,-6.599227e-05,0.00024292928,-0.0010509746,-0.0019917248,0.0001501699,-0.04781211,4999,4999,0,2
84729027,84728687,3932170,3932170,-1.9281988e-05,-3.5991416e-05,-0.0003195964,-0.0015893885,0.00026676198,-0.050343666,4992,4992,0,2
85228242,85227906,3932170,3932170,0.0005709557,0.0002932954,-0.00015004483,-0.0015497397,0.0001073392,-0.04981167,4991,4991,0,2
85727549,85727124,3932170,3932170,-0.00014080058,-0.00030666808,-0.00028842347,-0.0020762875,0.0006648073,-0.049671195,4992,4992,0,2
86226794,86226343,3932170,3932170,0.00010255051,3.915775e-05,7.4008653e-06,-0.001676353,0.00022997613,-0.050011314,4992,4992,0,2
86730955,86730555,3932170,3932170,-3.262674e-05,7.995222e-06,-1.0727221e-05,-0.0012729744,0.00022457975,-0.049676906,4993,4993,0,2
87724342,87724002,3932170,3932170,0.00017947357,-2.9789167e-05,-0.00044558532,-0.0020164656,0.0010261793,-0.04986023,4992,4992,0,2
88228599,88228214,3932170,3932170,8.730014e-05,-7.814505e-05,-0.0005627902,-0.0014950162,0.00012375956,-0.049501304,4992,4992,0,2
88727771,88727434,3932170,3932170,-8.356458e-05,-5.090296e-05,-0.00056756154,-0.0016529015,-0.00034601946,-0.04595495,4987,4987,0,2
89726283,89725877,3932170,3932170,0.00010118729,2.7691874e-05,-0.00021407637,-0.0025594353,0.0011008799,-0.05096296,4993,4993,0,2
90724664,90724318,3932170,3932170,5.4231114e-05,0.00036561966,-0.0009244855,-0.0006808271,4.6732534e-05,-0.045813132,4979,4979,0,2
91728125,91727792,3932170,3932170,0.0006424998,8.604555e-05,-0.0010904584,-0.0012969091,0.0006412125,-0.053778533,5030,5030,0,2
92227313,92226977,3932170,3932170,-0.00036364546,-0.00013420878,-0.001259828,-0.001131407,0.00028315937,-0.053272903,4993,4993,0,2
92726578,92726199,3932170,3932170,0.00012107474,0.00028440444,-0.001481054,-0.0016095053,9.088372e-05,-0.052041348,4992,4992,0,2
93225807,93225422,3932170,3932170,-1.7817565e-05,6.559467e-05,-0.0016323829,-0.002029096,0.0022023777,-0.05152349,4993,4993,0,2
93730014,93729637,3932170,3932170,-0.00013200301,-0.00015162198,-0.0017553278,-0.0025370596,0.0023729203,-0.051127978,4992,4992,0,2
94229245,94228860,3932170,3932170,-0.00043403805,0.0001244342,-0.0017221622,-0.0008023721,0.0014715511,-0.048320755,4992,4992,0,2
94728421,94728084,3932170,3932170,-0.00055503834,0.000808173,-0.0018875797,-0.0009787532,-0.0006178833,-0.045870274,4991,4991,0,2
95726906,95726571,3932170,3932170,1.2697362e-05,0.00041968047,-0.0013477383,-0.0010272193,0.0015438,-0.053858317,5032,5032,0,2
96226085,96225756,3932170,3932170,0.00046172712,0.00022939344,0.00044342465,-0.0015131462,0.00087988505,-0.0469462,4974,4974,0,2
96730355,96729973,3932170,3932170,-0.00032237137,0.000113440496,0.00066787726,-0.001299691,0.0016294006,-0.050047286,4992,4992,0,2
97723770,97723432,3932170,3932170,0.0001265664,0.00038143573,-0.0011511507,-0.0005548573,0.00069655804,-0.043919493,4993,4993,0,2
98228026,98227652,3932170,3932170,-4.2107487e-05,-0.000905292,-0.0008552322,-0.001363815,0.001425968,-0.055852674,4993,4993,0,2
98727202,98726873,3932170,3932170,-0.00017306475,0.0007190483,4.580063e-05,-0.0015453307,-0.0006167071,-0.04422691,4992,4992,0,2
99226437,99226100,3932170,3932170,-0.0002669424,-0.00038333042,0.00019630247,-0.00016969944,-0.0013355226,-0.0489858,4992,4992,0,2
99730667,99730319,3932170,3932170,6.923189e-05,8.382469e-05,0.00011838745,-0.00091332034,2.317004e-05,-0.049793355,4994,4994,0,2
100724118,100723778,3932170,3932170,0.00085301336,0.00040439793,-2.417487e-05,-0.00052185176,0.00022217429,-0.04613383,4992,4992,0,2
101228340,101227998,3932170,3932170,-0.00065325556,-0.00034073472,3.987183e-05,-0.0007680366,0.00030656235,-0.0469342,4993,4993,0,2
101727620,101727225,3932170,3932170,-0.0007567299,0.00048030782,2.4934265e-05,-0.00040004685,0.00033416346,-0.052495606,4975,4975,0,2
102226792,102226451,3932170,3932170,0.00096916803,-7.473069e-05,1.2726084e-05,-0.0011559136,0.000534843,-0.049932435,4992,4992,0,2
102726097,102725680,3932170,3932170,-0.00017579814,-3.7776554e-05,3.4216104e-05,-1.7702827e-05,-0.0002881871,-0.04838646,4993,4993,0,2
103729547,103729127,3932170,3932170,-5.4045813e-05,9.16091e-05,-6.245329e-05,-0.0008356427,-0.00032024318,-0.04980272,4992,4992,0,2
104228691,104228356,3932170,3932170,5.6994617e-05,0.00022592943,-4.037966e-06,-0.0016176999,0.0015268255,-0.053915918,4993,4993,0,2
104727911,104727584,3932170,3932170,5.170448e-05,-0.00014186424,6.754832e-05,-0.0016122003,-0.0018269788,-0.04971999,4992,4992,0,2
105227229,105226814,3932170,3932170,3.290679e-05,0.00018404919,-3.147821e-05,-0.00096646283,-0.000111206275,-0.046912655,4993,4993,0,2
105726373,105726042,3932170,3932170,0.00025029798,8.0652055e-05,-0.00012904832,-0.0010668379,-0.000120192904,-0.04591453,4992,4992,0,2
106729831,106729493,3932170,3932170,-2.4328878e-05,-0.00042644766,0.00019495506,-0.00021192527,-0.00053298386,-0.052970354,4992,4992,0,2
107229055,107228723,3932170,3932170,-5.005214e-05,0.0002108947,-5.1660286e-06,2.6878737e-05,0.00065214146,-0.046167713,4987,4987,0,2
107728295,107727953,3932170,3932170,0.0002302537,-0.00044326493,1.8695391e-05,-0.0013716117,0.00067188137,-0.0458749,4992,4992,0,2
108227594,108227184,3932170,3932170,0.0004620842,1.3664382e-05,-3.632746e-05,-0.0008360596,0.0002496392,-0.04821602,4993,4993,0,2
108726771,108726430,3932170,3932170,-3.585558e-05,0.00010048805,0.000104371495,-0.0018384831,-0.00048276296,-0.04895792,5008,5008,0,2
109725323,109724876,3932170,3932170,7.304183e-05,-0.00016602725,-0.000111964415,-0.0012664284,0.00074125594,-0.055022754,4993,4993,0,2
110728746,110728335,3932170,3932170,-0.00064840564,0.00020722495,1.0045948e-05,0.0003942881,-5.481544e-05,-0.049624596,4996,4996,0,2
111727161,111726795,3932170,3932170,-9.648545e-05,-0.0008564588,8.784374e-06,0.012680037,0.0028466755,-0.051838756,4993,4993,0,2
112725666,112725283,3932170,3932170,-9.901647e-06,5.71205e-05,-0.00010510309,-0.0018111941,0.0002453126,-0.050845593,5016,5016,0,2
113729107,113728718,3932170,3932170,-2.6302383e-05,5.1054567e-06,8.889865e-07,0.0004481539,7.2312156e-05,-0.049105026,4991,4991,0,2
