timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
51027612,3932170,3932170,4259850,0,0,0.097261764,0.09726178,0.0,0.0,3932170,3932170,4325386,0,0,0.003942834,0.003942835,0.0,0.0,1,0,0,0,1,0,0,0
51227233,3932170,3932170,4259850,0,0,0.10877645,0.10877665,0.0,0.0,3932170,3932170,4325386,0,0,0.0031608932,0.0031608937,0.0,0.0,1,0,0,0,1,0,0,0
51426908,3932170,3932170,4259850,0,0,0.096179694,0.096179776,0.0,0.0,3932170,3932170,4325386,0,0,0.0028431711,0.0028431707,0.0,0.0,1,0,0,0,1,0,0,0
51626593,3932170,3932170,4259850,0,0,0.10883113,0.1088312,0.0,0.0,3932170,3932170,4325386,0,0,0.002350415,0.002350414,0.0,0.0,1,0,0,0,1,0,0,0
51826273,3932170,3932170,4259850,0,0,0.1155466,0.11554661,0.0,0.0,3932170,3932170,4325386,0,0,0.0036021702,0.0036021692,0.0,0.0,1,0,0,0,1,0,0,0
52025951,3932170,3932170,4259850,0,0,0.08780787,0.08780783,0.0,0.0,3932170,3932170,4325386,0,0,0.0040434385,0.004043439,0.0,0.0,1,0,0,0,1,0,0,0
52225628,3932170,3932170,4259850,0,0,0.07622945,0.07622937,0.0,0.0,3932170,3932170,4325386,0,0,0.0036721937,0.0036721937,0.0,0.0,1,0,0,0,1,0,0,0
52425299,3932170,3932170,4259850,0,0,0.10981302,0.109812915,0.0,0.0,3932170,3932170,4325386,0,0,0.0035639706,0.0035639706,0.0,0.0,1,0,0,0,1,0,0,0
52630029,3932170,3932170,4259850,0,0,0.14397116,0.14397113,0.0,0.0,3932170,3932170,4325386,0,0,0.0032086945,0.0032086945,0.0,0.0,1,0,0,0,1,0,0,0
52829682,3932170,3932170,4259850,0,0,0.084078126,0.08407811,0.0,0.0,3932170,3932170,4325386,0,0,0.003942969,0.003942969,0.0,0.0,1,0,0,0,1,0,0,0
53034332,3932170,3932170,4259850,0,0,0.105484515,0.10548443,0.0,0.0,3932170,3932170,4325386,0,0,0.004157332,0.0041573322,0.0,0.0,1,0,0,0,1,0,0,0
53229024,3932170,3932170,4259850,0,0,0.11265084,0.11265088,0.0,0.0,3932170,3932170,4325386,0,0,0.0024318055,0.002431806,0.0,0.0,1,0,0,0,1,0,0,0
53428704,3932170,3932170,4259850,0,0,0.035601992,0.035601914,0.0,0.0,3932170,3932170,4325386,0,0,0.0022995758,0.0022995754,0.0,0.0,1,0,0,0,1,0,0,0
53623409,3932170,3932170,4259850,0,0,0.07855791,0.07855792,0.0,0.0,3932170,3932170,4325386,0,0,0.004156446,0.0041564456,0.0,0.0,1,0,0,0,1,0,0,0
53828131,3932170,3932170,4259850,0,0,0.096226946,0.0962269,0.0,0.0,3932170,3932170,4325386,0,0,0.0031429192,0.0031429194,0.0,0.0,1,0,0,0,1,0,0,0
54027833,3932170,3932170,4259850,0,0,0.114463374,0.11446331,0.0,0.0,3932170,3932170,4325386,0,0,0.004616939,0.0046169404,0.0,0.0,1,0,0,0,1,0,0,0
54227491,3932170,3932170,4259850,0,0,0.11289085,0.11289075,0.0,0.0,3932170,3932170,4325386,0,0,0.0040284223,0.0040284228,0.0,0.0,1,0,0,0,1,0,0,0
54427128,3932170,3932170,4259850,0,0,0.10195855,0.10195858,0.0,0.0,3932170,3932170,4325386,0,0,0.0019175851,0.0019175842,0.0,0.0,1,0,0,0,1,0,0,0
54626771,3932170,3932170,4259850,0,0,0.062482644,0.06248257,0.0,0.0,3932170,3932170,4325386,0,0,0.0020196012,0.002019602,0.0,0.0,1,0,0,0,1,0,0,0
54826454,3932170,3932170,4259850,0,0,0.09068145,0.09068148,0.0,0.0,3932170,3932170,4325386,0,0,0.0020021687,0.0020021687,0.0,0.0,1,0,0,0,1,0,0,0
55026127,3932170,3932170,4259850,0,0,0.06862019,0.06862019,0.0,0.0,3932170,3932170,4325386,0,0,0.0037790895,0.0037790884,0.0,0.0,1,0,0,0,1,0,0,0
55230811,3932170,3932170,4259850,0,0,0.17864925,0.1786491,0.0,0.0,3932170,3932170,4325386,0,0,0.00402239,0.00402239,0.0,0.0,1,0,0,0,1,0,0,0
55430526,3932170,3932170,4259850,0,0,0.07278175,0.07278164,0.0,0.0,3932170,3932170,4325386,0,0,0.0031078255,0.0031078258,0.0,0.0,1,0,0,0,1,0,0,0
55630210,3932170,3932170,4259850,0,0,0.09605491,0.09605489,0.0,0.0,3932170,3932170,4325386,0,0,0.00282499,0.0028249922,0.0,0.0,1,0,0,0,1,0,0,0
55824861,3932170,3932170,4259850,0,0,0.06583458,0.065834545,0.0,0.0,3932170,3932170,4325386,0,0,0.0013054729,0.0013054737,0.0,0.0,1,0,0,0,1,0,0,0
56024521,3932170,3932170,4259850,0,0,0.08999101,0.089990966,0.0,0.0,3932170,3932170,4325386,0,0,0.0031805406,0.0031805406,0.0,0.0,1,0,0,0,1,0,0,0
56224331,3932170,3932170,4259850,0,0,0.13616711,0.1361671,0.0,0.0,3932170,3932170,4325386,0,0,0.002926102,0.0029261014,0.0,0.0,1,0,0,0,1,0,0,0
56423921,3932170,3932170,4259850,0,0,0.09655203,0.09655208,0.0,0.0,3932170,3932170,4325386,0,0,0.0037178632,0.003717864,0.0,0.0,1,0,0,0,1,0,0,0
56628564,3932170,3932170,4259850,0,0,0.076668255,0.07666827,0.0,0.0,3932170,3932170,4325386,0,0,0.0035505071,0.0035505074,0.0,0.0,1,0,0,0,1,0,0,0
56828232,3932170,3932170,4259850,0,0,0.0919725,0.09197263,0.0,0.0,3932170,3932170,4325386,0,0,0.0031466896,0.0031466894,0.0,0.0,1,0,0,0,1,0,0,0
57027961,3932170,3932170,4259850,0,0,0.093097135,0.09309715,0.0,0.0,3932170,3932170,4325386,0,0,0.00200907,0.0020090698,0.0,0.0,1,0,0,0,1,0,0,0
57227640,3932170,3932170,4259850,0,0,0.07852498,0.078525044,0.0,0.0,3932170,3932170,4325386,0,0,0.003901629,0.003901629,0.0,0.0,1,0,0,0,1,0,0,0
57427327,3932170,3932170,4259850,0,0,0.08711045,0.08711038,0.0,0.0,3932170,3932170,4325386,0,0,0.003956503,0.003956503,0.0,0.0,1,0,0,0,1,0,0,0
57627030,3932170,3932170,4259850,0,0,0.080817774,0.08081762,0.0,0.0,3932170,3932170,4325386,0,0,0.0021662172,0.002166217,0.0,0.0,1,0,0,0,1,0,0,0
57826642,3932170,3932170,4259850,0,0,0.09774209,0.09774209,0.0,0.0,3932170,3932170,4325386,0,0,0.004157098,0.004157099,0.0,0.0,1,0,0,0,1,0,0,0
58026363,3932170,3932170,4259850,0,0,0.06647327,0.06647323,0.0,0.0,3932170,3932170,4325386,0,0,0.0048159407,0.0048159407,0.0,0.0,1,0,0,0,1,0,0,0
58226041,3932170,3932170,4259850,0,0,0.13584532,0.13584532,0.0,0.0,3932170,3932170,4325386,0,0,0.004576922,0.0045769187,0.0,0.0,1,0,0,0,1,0,0,0
58425727,3932170,3932170,4259850,0,0,0.053046744,0.05304673,0.0,0.0,3932170,3932170,4325386,0,0,0.0015305886,0.0015305876,0.0,0.0,1,0,0,0,1,0,0,0
58625397,3932170,3932170,4259850,0,0,0.16507472,0.1650747,0.0,0.0,3932170,3932170,4325386,0,0,0.003561857,0.0035618576,0.0,0.0,1,0,0,0,1,0,0,0
58825086,3932170,3932170,4259850,0,0,0.16585939,0.16585939,0.0,0.0,3932170,3932170,4325386,0,0,0.003984342,0.0039843414,0.0,0.0,1,0,0,0,1,0,0,0
59024775,3932170,3932170,4259850,0,0,0.08446505,0.08446497,0.0,0.0,3932170,3932170,4325386,0,0,0.0039954395,0.003995439,0.0,0.0,1,0,0,0,1,0,0,0
59224412,3932170,3932170,4259850,0,0,0.09348691,0.09348703,0.0,0.0,3932170,3932170,4325386,0,0,0.0028357136,0.0028357108,0.0,0.0,1,0,0,0,1,0,0,0
59429084,3932170,3932170,4259850,0,0,0.11536357,0.11536351,0.0,0.0,3932170,3932170,4325386,0,0,0.0035837397,0.003583741,0.0,0.0,1,0,0,0,1,0,0,0
59628765,3932170,3932170,4259850,0,0,0.09485403,0.094854124,0.0,0.0,3932170,3932170,4325386,0,0,0.003469033,0.0034690336,0.0,0.0,1,0,0,0,1,0,0,0
59828440,3932170,3932170,4259850,0,0,0.07303454,0.07303456,0.0,0.0,3932170,3932170,4325386,0,0,0.0030027512,0.0030027507,0.0,0.0,1,0,0,0,1,0,0,0
60028120,3932170,3932170,4259850,0,0,0.07180302,0.07180313,0.0,0.0,3932170,3932170,4325386,0,0,0.0028319831,0.0028319836,0.0,0.0,1,0,0,0,1,0,0,0
60227886,3932170,3932170,4259850,0,0,0.0659418,0.065941915,0.0,0.0,3932170,3932170,4325386,0,0,0.0038817201,0.0038817192,0.0,0.0,1,0,0,0,1,0,0,0
60427544,3932170,3932170,4259850,0,0,0.10579951,0.10579957,0.0,0.0,3932170,3932170,4325386,0,0,0.0035180736,0.003518073,0.0,0.0,1,0,0,0,1,0,0,0
60627211,3932170,3932170,4259850,0,0,0.08861981,0.088619955,0.0,0.0,3932170,3932170,4325386,0,0,0.003032997,0.003032997,0.0,0.0,1,0,0,0,1,0,0,0
60826908,3932170,3932170,4259850,0,0,0.071466684,0.07146671,0.0,0.0,3932170,3932170,4325386,0,0,0.0032411278,0.0032411278,0.0,0.0,1,0,0,0,1,0,0,0
61026531,3932170,3932170,4259850,0,0,0.08667983,0.086679794,0.0,0.0,3932170,3932170,4325386,0,0,0.002500259,0.002500259,0.0,0.0,1,0,0,0,1,0,0,0
61226205,3932170,3932170,4259850,0,0,0.13328224,0.1332822,0.0,0.0,3932170,3932170,4325386,0,0,0.0037607048,0.003760704,0.0,0.0,1,0,0,0,1,0,0,0
61425888,3932170,3932170,4259850,0,0,0.09197342,0.091973335,0.0,0.0,3932170,3932170,4325386,0,0,0.0040211743,0.0040211743,0.0,0.0,1,0,0,0,1,0,0,0
61625592,3932170,3932170,4259850,0,0,0.09318078,0.09318075,0.0,0.0,3932170,3932170,4325386,0,0,0.0039496413,0.003949643,0.0,0.0,1,0,0,0,1,0,0,0
61825260,3932170,3932170,4259850,0,0,0.059072845,0.05907294,0.0,0.0,3932170,3932170,4325386,0,0,0.003555409,0.0035554098,0.0,0.0,1,0,0,0,1,0,0,0
62024935,3932170,3932170,4259850,0,0,0.057219088,0.057219043,0.0,0.0,3932170,3932170,4325386,0,0,0.0028228275,0.002822828,0.0,0.0,1,0,0,0,1,0,0,0
62229613,3932170,3932170,4259850,0,0,0.08321434,0.083214365,0.0,0.0,3932170,3932170,4325386,0,0,0.0040436685,0.0040436666,0.0,0.0,1,0,0,0,1,0,0,0
62429342,3932170,3932170,4259850,0,0,0.123554274,0.12355434,0.0,0.0,3932170,3932170,4325386,0,0,0.0051237093,0.0051237084,0.0,0.0,1,0,0,0,1,0,0,0
62629018,3932170,3932170,4259850,0,0,0.10450024,0.10450022,0.0,0.0,3932170,3932170,4325386,0,0,0.0035459548,0.0035459555,0.0,0.0,1,0,0,0,1,0,0,0
62828697,3932170,3932170,4259850,0,0,0.08477585,0.084775865,0.0,0.0,3932170,3932170,4325386,0,0,0.0032413795,0.00324138,0.0,0.0,1,0,0,0,1,0,0,0
63028380,3932170,3932170,4259850,0,0,0.07792423,0.077924214,0.0,0.0,3932170,3932170,4325386,0,0,0.0042066067,0.004206607,0.0,0.0,1,0,0,0,1,0,0,0
63228058,3932170,3932170,4259850,0,0,0.053414773,0.053414784,0.0,0.0,3932170,3932170,4325386,0,0,0.0037786483,0.0037786483,0.0,0.0,1,0,0,0,1,0,0,0
63427777,3932170,3932170,4259850,0,0,0.09139498,0.09139493,0.0,0.0,3932170,3932170,4325386,0,0,0.0022975672,0.0022975674,0.0,0.0,1,0,0,0,1,0,0,0
63627476,3932170,3932170,4259850,0,0,0.04025712,0.040257093,0.0,0.0,3932170,3932170,4325386,0,0,0.0028474613,0.0028474617,0.0,0.0,1,0,0,0,1,0,0,0
63827147,3932170,3932170,4259850,0,0,0.08626803,0.08626803,0.0,0.0,3932170,3932170,4325386,0,0,0.0047415313,0.0047415313,0.0,0.0,1,0,0,0,1,0,0,0
64031747,3932170,3932170,4259850,0,0,0.08111851,0.08111852,0.0,0.0,3932170,3932170,4325386,0,0,0.0027978143,0.0027978148,0.0,0.0,1,0,0,0,1,0,0,0
64226522,3932170,3932170,4259850,0,0,0.0769177,0.076917745,0.0,0.0,3932170,3932170,4325386,0,0,0.0025881769,0.0025881764,0.0,0.0,1,0,0,0,1,0,0,0
64426158,3932170,3932170,4259850,0,0,0.0871589,0.08715882,0.0,0.0,3932170,3932170,4325386,0,0,0.0043252334,0.0043252325,0.0,0.0,1,0,0,0,1,0,0,0
64625928,3932170,3932170,4259850,0,0,0.10958027,0.109580435,0.0,0.0,3932170,3932170,4325386,0,0,0.0033293627,0.003329363,0.0,0.0,1,0,0,0,1,0,0,0
64825490,3932170,3932170,4259850,0,0,0.05189284,0.051892824,0.0,0.0,3932170,3932170,4325386,0,0,0.003173677,0.0031736786,0.0,0.0,1,0,0,0,1,0,0,0
65025211,3932170,3932170,4259850,0,0,0.08296437,0.08296438,0.0,0.0,3932170,3932170,4325386,0,0,0.0022357276,0.0022357265,0.0,0.0,1,0,0,0,1,0,0,0
65224898,3932170,3932170,4259850,0,0,0.07027382,0.070273854,0.0,0.0,3932170,3932170,4325386,0,0,0.0024183718,0.0024183705,0.0,0.0,1,0,0,0,1,0,0,0
65429525,3932170,3932170,4259850,0,0,0.08658248,0.08658232,0.0,0.0,3932170,3932170,4325386,0,0,0.0035445734,0.0035445746,0.0,0.0,1,0,0,0,1,0,0,0
65629208,3932170,3932170,4259850,0,0,0.083943404,0.08394339,0.0,0.0,3932170,3932170,4325386,0,0,0.003920859,0.003920859,0.0,0.0,1,0,0,0,1,0,0,0
65828877,3932170,3932170,4259850,0,0,0.05819539,0.058195326,0.0,0.0,3932170,3932170,4325386,0,0,0.004655124,0.0046551256,0.0,0.0,1,0,0,0,1,0,0,0
66028619,3932170,3932170,4259850,0,0,0.08346895,0.08346882,0.0,0.0,3932170,3932170,4325386,0,0,0.0043786713,0.0043786736,0.0,0.0,1,0,0,0,1,0,0,0
66228242,3932170,3932170,4259850,0,0,0.10206421,0.10206417,0.0,0.0,3932170,3932170,4325386,0,0,0.003822219,0.00382222,0.0,0.0,1,0,0,0,1,0,0,0
66427929,3932170,3932170,4259850,0,0,0.09178843,0.09178836,0.0,0.0,3932170,3932170,4325386,0,0,0.0034630236,0.003463023,0.0,0.0,1,0,0,0,1,0,0,0
66627623,3932170,3932170,4259850,0,0,0.08363388,0.08363392,0.0,0.0,3932170,3932170,4325386,0,0,0.0041881595,0.0041881604,0.0,0.0,1,0,0,0,1,0,0,0
66827302,3932170,3932170,4259850,0,0,0.12554324,0.12554355,0.0,0.0,3932170,3932170,4325386,0,0,0.0046960036,0.0046960046,0.0,0.0,1,0,0,0,1,0,0,0
67027017,3932170,3932170,4259850,0,0,0.09820972,0.098209895,0.0,0.0,3932170,3932170,4325386,0,0,0.0045498675,0.004549866,0.0,0.0,1,0,0,0,1,0,0,0
67226714,3932170,3932170,4259850,0,0,0.09467279,0.09467277,0.0,0.0,3932170,3932170,4325386,0,0,0.0040942817,0.0040942817,0.0,0.0,1,0,0,0,1,0,0,0
67426406,3932170,3932170,4259850,0,0,0.06736237,0.06736234,0.0,0.0,3932170,3932170,4325386,0,0,0.0040026163,0.0040026167,0.0,0.0,1,0,0,0,1,0,0,0
67626051,3932170,3932170,4259850,0,0,0.081365906,0.081365764,0.0,0.0,3932170,3932170,4325386,0,0,0.004850512,0.0048505114,0.0,0.0,1,0,0,0,1,0,0,0
67830780,3932170,3932170,4259850,0,0,0.087680064,0.08768011,0.0,0.0,3932170,3932170,4325386,0,0,0.003554957,0.003554959,0.0,0.0,1,0,0,0,1,0,0,0
68030440,3932170,3932170,4259850,0,0,0.08731282,0.087312825,0.0,0.0,3932170,3932170,4325386,0,0,0.0038284643,0.0038284657,0.0,0.0,1,0,0,0,1,0,0,0
68230174,3932170,3932170,4259850,0,0,0.08258676,0.082586706,0.0,0.0,3932170,3932170,4325386,0,0,0.0051501133,0.0051501133,0.0,0.0,1,0,0,0,1,0,0,0
68429805,3932170,3932170,4259850,0,0,0.09074672,0.09074669,0.0,0.0,3932170,3932170,4325386,0,0,0.0048602796,0.004860277,0.0,0.0,1,0,0,0,1,0,0,0
68624447,3932170,3932170,4259850,0,0,0.066666566,0.06666657,0.0,0.0,3932170,3932170,4325386,0,0,0.0037208882,0.0037208886,0.0,0.0,1,0,0,0,1,0,0,0
68824123,3932170,3932170,4259850,0,0,0.07657739,0.076577455,0.0,0.0,3932170,3932170,4325386,0,0,0.0039482964,0.0039482987,0.0,0.0,1,0,0,0,1,0,0,0
69023822,3932170,3932170,4259850,0,0,0.066811524,0.06681152,0.0,0.0,3932170,3932170,4325386,0,0,0.0037816232,0.0037816237,0.0,0.0,1,0,0,0,1,0,0,0
69223506,3932170,3932170,4259850,0,0,0.1012469,0.10124673,0.0,0.0,3932170,3932170,4325386,0,0,0.005728634,0.005728633,0.0,0.0,1,0,0,0,1,0,0,0
69428232,3932170,3932170,4259850,0,0,0.07521466,0.07521466,0.0,0.0,3932170,3932170,4325386,0,0,0.0047298083,0.0047298083,0.0,0.0,1,0,0,0,1,0,0,0
69627900,3932170,3932170,4259850,0,0,0.079490334,0.079490334,0.0,0.0,3932170,3932170,4325386,0,0,0.004836867,0.0048368657,0.0,0.0,1,0,0,0,1,0,0,0
69827653,3932170,3932170,4259850,0,0,0.087840095,0.08784011,0.0,0.0,3932170,3932170,4325386,0,0,0.0053231954,0.0053231954,0.0,0.0,1,0,0,0,1,0,0,0
70027263,3932170,3932170,4259850,0,0,0.09249823,0.09249815,0.0,0.0,3932170,3932170,4325386,0,0,0.0024031724,0.0024031715,0.0,0.0,1,0,0,0,1,0,0,0
70226963,3932170,3932170,4259850,0,0,0.09833224,0.09833233,0.0,0.0,3932170,3932170,4325386,0,0,0.0024264178,0.0024264196,0.0,0.0,1,0,0,0,1,0,0,0
70431601,3932170,3932170,4259850,0,0,0.06604021,0.06604021,0.0,0.0,3932170,3932170,4325386,0,0,0.0027548017,0.0027548021,0.0,0.0,1,0,0,0,1,0,0,0
70626364,3932170,3932170,4259850,0,0,0.100372285,0.1003723,0.0,0.0,3932170,3932170,4325386,0,0,0.0054412307,0.005441232,0.0,0.0,1,0,0,0,1,0,0,0
70830950,3932170,3932170,4259850,0,0,0.063071355,0.063071385,0.0,0.0,3932170,3932170,4325386,0,0,0.0036902337,0.0036902365,0.0,0.0,1,0,0,0,1,0,0,0
71025634,3932170,3932170,4259850,0,0,0.086642645,0.08664278,0.0,0.0,3932170,3932170,4325386,0,0,0.0029580991,0.0029580991,0.0,0.0,1,0,0,0,1,0,0,0
71225326,3932170,3932170,4259850,0,0,0.09859848,0.09859838,0.0,0.0,3932170,3932170,4325386,0,0,0.0019786425,0.0019786423,0.0,0.0,1,0,0,0,1,0,0,0
71425052,3932170,3932170,4259850,0,0,0.12505573,0.12505564,0.0,0.0,3932170,3932170,4325386,0,0,0.004955921,0.00495592,0.0,0.0,1,0,0,0,1,0,0,0
71624751,3932170,3932170,4259850,0,0,0.11602535,0.1160253,0.0,0.0,3932170,3932170,4325386,0,0,0.0049232906,0.004923291,0.0,0.0,1,0,0,0,1,0,0,0
71824425,3932170,3932170,4259850,0,0,0.07604218,0.07604212,0.0,0.0,3932170,3932170,4325386,0,0,0.0025958975,0.0025958975,0.0,0.0,1,0,0,0,1,0,0,0
72024076,3932170,3932170,4259850,0,0,0.07796966,0.07796961,0.0,0.0,3932170,3932170,4325386,0,0,0.0029501154,0.0029501154,0.0,0.0,1,0,0,0,1,0,0,0
72228738,3932170,3932170,4259850,0,0,0.12561134,0.12561132,0.0,0.0,3932170,3932170,4325386,0,0,0.0029155563,0.002915556,0.0,0.0,1,0,0,0,1,0,0,0
72428422,3932170,3932170,4259850,0,0,0.10533662,0.1053366,0.0,0.0,3932170,3932170,4325386,0,0,0.0023331426,0.0023331428,0.0,0.0,1,0,0,0,1,0,0,0
72628117,3932170,3932170,4259850,0,0,0.11418342,0.11418325,0.0,0.0,3932170,3932170,4325386,0,0,0.002506701,0.0025067008,0.0,0.0,1,0,0,0,1,0,0,0
72827797,3932170,3932170,4259850,0,0,0.08836227,0.088362314,0.0,0.0,3932170,3932170,4325386,0,0,0.0017827929,0.0017827926,0.0,0.0,1,0,0,0,1,0,0,0
73027565,3932170,3932170,4259850,0,0,0.023143405,0.023143431,0.0,0.0,3932170,3932170,4325386,0,0,0.0024972598,0.0024972605,0.0,0.0,1,0,0,0,1,0,0,0
73227157,3932170,3932170,4259850,0,0,0.099735156,0.099735044,0.0,0.0,3932170,3932170,4325386,0,0,0.0042593256,0.004259326,0.0,0.0,1,0,0,0,1,0,0,0
73426848,3932170,3932170,4259850,0,0,0.101460665,0.1014606,0.0,0.0,3932170,3932170,4325386,0,0,0.0022400164,0.0022400164,0.0,0.0,1,0,0,0,1,0,0,0
73626565,3932170,3932170,4259850,0,0,0.12983994,0.12984002,0.0,0.0,3932170,3932170,4325386,0,0,0.004453124,0.0044531235,0.0,0.0,1,0,0,0,1,0,0,0
73826256,3932170,3932170,4259850,0,0,0.109487996,0.109488025,0.0,0.0,3932170,3932170,4325386,0,0,0.002776105,0.0027761043,0.0,0.0,1,0,0,0,1,0,0,0
74025943,3932170,3932170,4259850,0,0,0.074947104,0.07494711,0.0,0.0,3932170,3932170,4325386,0,0,0.002966273,0.002966273,0.0,0.0,1,0,0,0,1,0,0,0
74225589,3932170,3932170,4259850,0,0,0.1004099,0.10040984,0.0,0.0,3932170,3932170,4325386,0,0,0.0036753009,0.003675301,0.0,0.0,1,0,0,0,1,0,0,0
74425279,3932170,3932170,4259850,0,0,0.100292705,0.10029276,0.0,0.0,3932170,3932170,4325386,0,0,0.0040312004,0.0040312055,0.0,0.0,1,0,0,0,1,0,0,0
74624958,3932170,3932170,4259850,0,0,0.055630602,0.055630635,0.0,0.0,3932170,3932170,4325386,0,0,0.002794733,0.002794736,0.0,0.0,1,0,0,0,1,0,0,0
74829718,3932170,3932170,4259850,0,0,0.093515836,0.093515635,0.0,0.0,3932170,3932170,4325386,0,0,0.0014287126,0.0014287145,0.0,0.0,1,0,0,0,1,0,0,0
75029312,3932170,3932170,4259850,0,0,0.07376561,0.07376559,0.0,0.0,3932170,3932170,4325386,0,0,0.0016064871,0.0016064892,0.0,0.0,1,0,0,0,1,0,0,0
75229002,3932170,3932170,4259850,0,0,0.12902907,0.12902892,0.0,0.0,3932170,3932170,4325386,0,0,0.0014407521,0.0014407536,0.0,0.0,1,0,0,0,1,0,0,0
75428685,3932170,3932170,4259850,0,0,0.099155866,0.09915605,0.0,0.0,3932170,3932170,4325386,0,0,0.0046240925,0.004624093,0.0,0.0,1,0,0,0,1,0,0,0
75628417,3932170,3932170,4259850,0,0,0.06595085,0.06595095,0.0,0.0,3932170,3932170,4325386,0,0,0.003138408,0.0031384088,0.0,0.0,1,0,0,0,1,0,0,0
75828053,3932170,3932170,4259850,0,0,0.07338188,0.07338207,0.0,0.0,3932170,3932170,4325386,0,0,0.001532031,0.0015320315,0.0,0.0,1,0,0,0,1,0,0,0
76027742,3932170,3932170,4259850,0,0,0.058562227,0.05856234,0.0,0.0,3932170,3932170,4325386,0,0,0.003107152,0.003107151,0.0,0.0,1,0,0,0,1,0,0,0
76227425,3932170,3932170,4259850,0,0,0.07229412,0.07229406,0.0,0.0,3932170,3932170,4325386,0,0,0.0034729938,0.0034729945,0.0,0.0,1,0,0,0,1,0,0,0
76427113,3932170,3932170,4259850,0,0,0.081349075,0.08134905,0.0,0.0,3932170,3932170,4325386,0,0,0.0019861795,0.0019861795,0.0,0.0,1,0,0,0,1,0,0,0
76626801,3932170,3932170,4259850,0,0,0.09312126,0.093121216,0.0,0.0,3932170,3932170,4325386,0,0,0.0015170936,0.0015170933,0.0,0.0,1,0,0,0,1,0,0,0
76826503,3932170,3932170,4259850,0,0,0.06492443,0.06492426,0.0,0.0,3932170,3932170,4325386,0,0,0.0029325483,0.0029325483,0.0,0.0,1,0,0,0,1,0,0,0
77026211,3932170,3932170,4259850,0,0,0.10467201,0.104672186,0.0,0.0,3932170,3932170,4325386,0,0,0.003478708,0.0034787075,0.0,0.0,1,0,0,0,1,0,0,0
77225903,3932170,3932170,4259850,0,0,0.08607626,0.08607628,0.0,0.0,3932170,3932170,4325386,0,0,0.0021505633,0.002150563,0.0,0.0,1,0,0,0,1,0,0,0
77425666,3932170,3932170,4259850,0,0,0.059716783,0.05971673,0.0,0.0,3932170,3932170,4325386,0,0,0.0026723007,0.0026723007,0.0,0.0,1,0,0,0,1,0,0,0
77625298,3932170,3932170,4259850,0,0,0.120540015,0.120539874,0.0,0.0,3932170,3932170,4325386,0,0,0.0036112673,0.0036112673,0.0,0.0,1,0,0,0,1,0,0,0
77829942,3932170,3932170,4259850,0,0,0.06823798,0.06823781,0.0,0.0,3932170,3932170,4325386,0,0,0.002926629,0.0029266286,0.0,0.0,1,0,0,0,1,0,0,0
78029630,3932170,3932170,4259850,0,0,0.09199655,0.09199649,0.0,0.0,3932170,3932170,4325386,0,0,0.0017553965,0.0017553967,0.0,0.0,1,0,0,0,1,0,0,0
78229339,3932170,3932170,4259850,0,0,0.08431083,0.08431086,0.0,0.0,3932170,3932170,4325386,0,0,0.0045383126,0.0045383126,0.0,0.0,1,0,0,0,1,0,0,0
78428955,3932170,3932170,4259850,0,0,0.04189529,0.041895323,0.0,0.0,3932170,3932170,4325386,0,0,0.0024303994,0.0024303982,0.0,0.0,1,0,0,0,1,0,0,0
78628664,3932170,3932170,4259850,0,0,0.10171581,0.10171589,0.0,0.0,3932170,3932170,4325386,0,0,0.002239719,0.0022397179,0.0,0.0,1,0,0,0,1,0,0,0
78823387,3932170,3932170,4259850,0,0,0.07720739,0.077207714,0.0,0.0,3932170,3932170,4325386,0,0,0.0024896776,0.0024896774,0.0,0.0,1,0,0,0,1,0,0,0
79028064,3932170,3932170,4259850,0,0,0.11269309,0.1126933,0.0,0.0,3932170,3932170,4325386,0,0,0.0030541888,0.0030541895,0.0,0.0,1,0,0,0,1,0,0,0
79427396,3932170,3932170,4259850,0,0,0.094260655,0.094260715,0.0,0.0,3932170,3932170,4325386,0,0,0.0024446293,0.0024446289,0.0,0.0,1,0,0,0,1,0,0,0
79627119,3932170,3932170,4259850,0,0,0.06720076,0.06720076,0.0,0.0,3932170,3932170,4325386,0,0,0.0028525717,0.002852572,0.0,0.0,1,0,0,0,1,0,0,0
79826804,3932170,3932170,4259850,0,0,0.09530307,0.095303126,0.0,0.0,3932170,3932170,4325386,0,0,0.0033986547,0.0033986547,0.0,0.0,1,0,0,0,1,0,0,0
80026468,3932170,3932170,4259850,0,0,0.059842303,0.059842363,0.0,0.0,3932170,3932170,4325386,0,0,0.0024621906,0.0024621899,0.0,0.0,1,0,0,0,1,0,0,0
80226175,3932170,3932170,4259850,0,0,0.10218975,0.10218958,0.0,0.0,3932170,3932170,4325386,0,0,0.0021754128,0.0021754128,0.0,0.0,1,0,0,0,1,0,0,0
