timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
68763839,0.074809365,0.046604436,0.73934704,4979,0,-0.27257016,0.13050291,-9.829138,4979,0
68768830,0.074819416,0.033789285,0.73907447,4991,0,-0.18233399,0.21241948,-9.676293,4991,0
68773876,0.082294084,0.030536683,0.7357351,5046,0,-0.17675586,0.2479871,-9.704073,5046,0
68778814,0.08938042,0.028093712,0.73790693,4938,0,-0.25521863,0.21356125,-9.855816,4938,0
68783807,0.08638595,0.029693281,0.7346397,4993,0,-0.22986671,0.22593391,-9.694232,4993,0
68788798,0.08856174,0.022923581,0.7324945,4991,0,-0.29033685,0.0779578,-9.712318,4991,0
68793791,0.09050962,0.012786558,0.7313311,4993,0,-0.19732094,0.06686384,-9.903296,4993,0
68798782,0.09798008,0.0110403085,0.7330109,4991,0,-0.19253778,0.18600261,-9.8811655,4991,0
68803775,0.09538051,0.004429602,0.7323422,4993,0,-0.08954579,0.18497482,-10.015355,4993,0
68808767,0.10204724,0.00126082,0.72775805,4992,0,-0.2598167,0.09506048,-10.064852,4992,0
68813759,0.0953087,-0.006793825,0.7284029,4992,0,-0.16643164,0.11020353,-9.939528,4992,0
68818751,0.101749174,-0.0053114267,0.7268501,4992,0,-0.24749477,0.30197543,-10.308499,4992,0
68823743,0.10400705,-0.006545938,0.7285564,4992,0,-0.25895533,0.09262541,-10.202072,4992,0
68828736,0.10625229,-0.010939834,0.724092,4993,0,-0.37161878,-0.0589039,-10.286629,4993,0
68833728,0.11011969,-0.011909172,0.72827786,4992,0,-0.28281745,0.15795457,-10.340143,4992,0
68838719,0.1154843,-0.017673878,0.723167,4991,0,-0.31104198,0.2799189,-10.469782,4991,0
68843711,0.11264618,-0.008349972,0.7219443,4992,0,-0.41898182,0.2577344,-10.44952,4992,0
68848703,0.11770192,-0.01379227,0.7251722,4992,0,-0.35354224,0.23879187,-10.257952,4992,0
68853699,0.12057804,-0.01246512,0.72173315,4996,0,-0.3859385,0.26925686,-10.20008,4996,0
68858688,0.123825915,-0.010280082,0.722073,4989,0,-0.42206803,0.30565184,-10.430954,4989,0
68863680,0.12070748,-0.010178635,0.7200837,4992,0,-0.47621703,0.20645459,-10.122807,4992,0
68868672,0.12656945,-0.0059808264,0.7173254,4992,0,-0.35362202,0.14365642,-10.064636,4992,0
68873664,0.12544642,-0.0034741124,0.71992415,4992,0,-0.33401504,0.08616401,-10.032356,4992,0
68878659,0.12785114,-0.005603761,0.7163991,4995,0,-0.29184029,0.32537246,-10.079666,4995,0
68883652,0.12934008,-0.0027041954,0.7136302,4993,0,-0.32880953,0.33493394,-9.866997,4993,0
68888640,0.12979609,-0.0018980036,0.7167104,4988,0,-0.22250457,0.019419758,-9.881362,4988,0
68893632,0.12684143,0.0017130327,0.7139335,4992,0,-0.2516928,0.09229337,-9.924515,4992,0
68898625,0.12330662,0.0052904347,0.71164715,4993,0,-0.2872288,0.16396022,-9.885122,4993,0
68903617,0.12360804,0.008956747,0.71450657,4992,0,-0.3433754,0.124425404,-9.883737,4992,0
68908616,0.12685014,0.012753892,0.70883846,4999,0,-0.25967866,-0.06804647,-10.034407,4999,0
68913600,0.12663028,0.011981015,0.7099527,4984,0,-0.16735244,0.06778142,-10.066375,4984,0
68918593,0.1267039,0.017145047,0.7113678,4993,0,-0.16773205,0.14455275,-10.2203,4993,0
68923585,0.12668249,0.018094314,0.70863086,4992,0,-0.22332379,0.19249226,-10.248432,4992,0
68928610,0.12649833,0.019261574,0.7083613,5025,0,-0.26130095,0.0834461,-10.324888,5025,0
68933570,0.120884076,0.028066093,0.705669,4960,0,-0.29236537,0.10155916,-10.417041,4960,0
68938561,0.12107709,0.027695931,0.70649564,4991,0,-0.37089607,0.10212099,-10.488103,4991,0
68943553,0.12690485,0.028075073,0.70648557,4992,0,-0.2923694,0.17537965,-10.512069,4992,0
68948545,0.12532859,0.029169545,0.70563847,4992,0,-0.33358175,0.04142267,-10.621595,4992,0
68953537,0.1284859,0.032371093,0.7055024,4992,0,-0.38500705,0.1715116,-10.445061,4992,0
68958530,0.1254795,0.030420417,0.70413506,4993,0,-0.29581252,0.3011706,-10.3923645,4993,0
68963521,0.12758234,0.030622518,0.7061372,4991,0,-0.3124351,0.23767382,-10.341669,4991,0
68968518,0.1206126,0.027660642,0.7040992,4997,0,-0.38957688,0.12107938,-10.369554,4997,0
68973507,0.13149169,0.034121864,0.7013175,4989,0,-0.46313718,0.29552892,-10.20564,4989,0
68978498,0.12504609,0.039739307,0.7050018,4991,0,-0.32723367,0.23058464,-10.312888,4991,0
68983490,0.12684579,0.035582967,0.69820344,4992,0,-0.41696358,0.09868484,-10.133507,4992,0
68988484,0.12261529,0.03339373,0.70283586,4994,0,-0.279836,0.19879071,-10.09465,4994,0
68993475,0.12659338,0.03575045,0.69908816,4991,0,-0.33641672,0.14006247,-9.890418,4991,0
68998466,0.12072444,0.03190589,0.69903994,4991,0,-0.27376482,0.15525173,-9.912895,4991,0
69003459,0.11839921,0.03133953,0.7017737,4993,0,-0.25385767,0.14173311,-9.93964,4993,0
69008450,0.11627128,0.036755502,0.69780666,4991,0,-0.2447602,0.12763134,-10.000519,4991,0
69013442,0.11417149,0.03732917,0.69947314,4992,0,-0.29919872,0.21056545,-9.850683,4992,0
69018438,0.107030034,0.031724006,0.6984219,4996,0,-0.1972111,0.121144354,-10.03933,4996,0
69023427,0.10905962,0.028109822,0.6960234,4989,0,-0.28465328,0.051208254,-10.174266,4989,0
69028422,0.10035017,0.033250824,0.69780797,4995,0,-0.25994858,-0.035356544,-10.168336,4995,0
69033411,0.097393796,0.034071513,0.695919,4989,0,-0.117117286,-0.005122633,-10.308858,4989,0
69038459,0.09198868,0.03904795,0.69597536,5048,0,-0.13012944,0.2342682,-10.345645,5048,0
69043395,0.08937153,0.039002884,0.6976954,4936,0,-0.32789314,0.07701178,-10.363181,4936,0
69048448,0.0827673,0.040229242,0.69535273,5053,0,-0.2967222,0.12308522,-10.537698,5053,0
69053379,0.081635855,0.035124857,0.69215846,4931,0,-0.30052537,0.14524466,-10.421229,4931,0
69058417,0.07732638,0.03847035,0.69560164,5038,0,-0.18774205,0.07250283,-10.624429,5038,0
69063363,0.07219956,0.039508726,0.695698,4946,0,-0.34209672,0.08225319,-10.492475,4946,0
69068420,0.06979489,0.036646094,0.69279474,5057,0,-0.12060137,0.13832301,-10.619311,5057,0
69073347,0.06149379,0.044389606,0.69626504,4927,0,-0.23038088,0.03946222,-10.521004,4927,0
69078370,0.06503831,0.046730902,0.693458,5023,0,-0.26520526,0.19404449,-10.354851,5023,0
69083335,0.05655713,0.043143056,0.6952868,4965,0,-0.28585303,0.06424961,-10.367419,4965,0
69088354,0.058049362,0.044686187,0.696281,5019,0,-0.32819155,0.08539613,-10.355389,5019,0
69093316,0.05681528,0.046766445,0.6938433,4962,0,-0.32462797,0.14600806,-10.309459,4962,0
69098337,0.046663526,0.056687623,0.69507265,5021,0,-0.34832376,0.1919366,-10.227248,5021,0
69103303,0.042562608,0.057673085,0.6977627,4966,0,-0.34388253,0.06619002,-10.246462,4966,0
69108317,0.03723574,0.05849774,0.69353396,5014,0,-0.3233041,-0.004207972,-10.14491,5014,0
69113284,0.03593959,0.060583282,0.6961262,4967,0,-0.24483855,0.119140826,-10.196669,4967,0
69118302,0.031937707,0.06308475,0.6963632,5018,0,-0.2661337,0.124108836,-10.021462,5018,0
69123269,0.028287578,0.06604146,0.6946217,4967,0,-0.25243697,0.2039263,-10.126989,4967,0
69128279,0.023565045,0.06633277,0.6955175,5010,0,-0.35573,0.33502257,-9.9847555,5010,0
69133259,0.018653207,0.068332225,0.698625,4980,0,-0.30631155,0.16184194,-10.12322,4980,0
69138246,0.015221567,0.071075335,0.6958192,4987,0,-0.32536906,0.25656173,-10.173898,4987,0
69143236,0.01022358,0.07570824,0.694564,4990,0,-0.34994662,0.18038963,-10.221168,4990,0
69148228,0.0055327504,0.071763664,0.69605637,4992,0,-0.24167424,-0.027757863,-10.308498,4992,0
69153221,0.001852977,0.065365426,0.6947596,4993,0,-0.3173239,0.12500535,-10.249432,4993,0
69158213,-0.0011851212,0.06779906,0.6968301,4992,0,-0.26471043,0.012228005,-10.467482,4992,0
69163205,-0.0020011305,0.0693281,0.6972233,4992,0,-0.22057329,0.180601,-10.370347,4992,0
69168197,-0.009064055,0.06755223,0.6927971,4992,0,-0.17658897,0.11426452,-10.364182,4992,0
69173189,-0.016010072,0.067528315,0.6987241,4992,0,-0.22410765,-0.026046248,-10.373186,4992,0
69178182,-0.013649561,0.063520074,0.6941341,4993,0,-0.029918937,0.15060873,-10.453206,4993,0
69183173,-0.019494321,0.066603296,0.6983664,4991,0,-0.21449226,-0.031792704,-10.537244,4991,0
69188167,-0.022693062,0.06788129,0.69551367,4994,0,-0.27268776,0.11999903,-10.329279,4994,0
69193157,-0.027773933,0.06807682,0.69633824,4990,0,-0.19036594,-0.0028217451,-10.494509,4990,0
69198149,-0.030249069,0.06253152,0.69445515,4992,0,-0.16392666,0.034282584,-10.358658,4992,0
69203142,-0.031195888,0.064455435,0.69845486,4993,0,-0.1399376,0.10545021,-10.403413,4993,0
69213128,-0.03600349,0.057994403,0.69398546,4994,0,-0.24052376,0.009793456,-10.259715,4994,0
69218118,-0.041664597,0.052638367,0.69779336,4990,0,-0.22022012,0.12222204,-10.36244,4990,0
69223111,-0.040423963,0.05512592,0.69351643,4993,0,-0.2619958,0.17682117,-10.313681,4993,0
69243078,-0.047635555,0.047493603,0.6992994,4991,0,-0.24944267,0.24238181,-10.422999,4991,0
69248071,-0.04547574,0.053980794,0.69436955,4993,0,-0.23890562,0.18682274,-10.326346,4993,0
69253102,-0.043495424,0.048776314,0.69551647,5031,0,-0.3809029,0.32883966,-10.469284,5031,0
69258054,-0.045443058,0.04797226,0.6995313,4952,0,-0.24210006,0.2409726,-10.433312,4952,0
69263046,-0.049949646,0.04557083,0.6919596,4992,0,-0.25441092,0.16469085,-10.425949,4992,0
69268039,-0.049098767,0.048713867,0.69609964,4993,0,-0.3257377,0.13444895,-10.4293995,4993,0
69273033,-0.046343412,0.05033862,0.6972191,4994,0,-0.280235,0.12748082,-10.379392,4994,0
69278023,-0.04672888,0.05067156,0.6929396,4990,0,-0.2817151,0.14116839,-10.503083,4990,0
69283017,-0.046585687,0.04893874,0.6960651,4994,0,-0.3207793,0.22638947,-10.645425,4994,0
69288007,-0.04416504,0.048564803,0.69331145,4990,0,-0.39000908,0.15319897,-10.484439,4990,0
69292999,-0.047714595,0.055018786,0.6905827,4992,0,-0.21708526,-0.06132678,-10.413497,4992,0
69297992,-0.04449712,0.051881306,0.6945735,4993,0,-0.280566,0.10928463,-10.361593,4993,0
69302983,-0.04522891,0.054674134,0.6914311,4991,0,-0.34483498,0.019396324,-10.257957,4991,0
69307976,-0.04439542,0.055701353,0.69416326,4993,0,-0.19791761,0.0714247,-10.028179,4993,0
69312968,-0.046382867,0.053810783,0.6942394,4992,0,-0.29425475,0.037923776,-10.118515,4992,0
69317961,-0.045726046,0.064197175,0.69111776,4993,0,-0.15302531,0.09820469,-10.129642,4993,0
69322952,-0.039186407,0.059188865,0.69588387,4991,0,-0.17259717,0.2634066,-10.135739,4991,0
69327944,-0.041328557,0.05569106,0.6944875,4992,0,-0.26080057,0.19145066,-10.134605,4992,0
69332936,-0.039019708,0.056712948,0.69473946,4992,0,-0.2386571,0.19361888,-10.092447,4992,0
69337929,-0.040371142,0.05436029,0.694838,4993,0,-0.16209908,0.13853438,-9.849015,4993,0
69342920,-0.038631547,0.058830053,0.6967271,4991,0,-0.25404608,0.19627382,-10.082024,4991,0
69347912,-0.033372838,0.05350998,0.692683,4992,0,-0.23851389,0.11207357,-10.102913,4992,0
69352904,-0.030963432,0.057770498,0.6968281,4992,0,-0.23537163,0.31791997,-10.134873,4992,0
69357896,-0.029860692,0.051986746,0.6968485,4992,0,-0.19364785,0.18309277,-10.163014,4992,0
69362889,-0.031875055,0.051240694,0.6950864,4993,0,-0.29028478,0.3082189,-10.126712,4993,0
69367881,-0.030126628,0.048601203,0.69460505,4992,0,-0.18871309,0.09883471,-10.216715,4992,0
69372872,-0.030020727,0.052398827,0.69703835,4991,0,-0.10784058,0.14246479,-10.100652,4991,0
69377864,-0.030275475,0.050585315,0.6948276,4992,0,-0.2615592,0.06779661,-10.148431,4992,0
69382857,-0.02960439,0.058055352,0.6961506,4993,0,-0.20757696,0.03486864,-10.185873,4993,0
69387849,-0.030617535,0.049600784,0.69689333,4992,0,-0.23867477,0.14624143,-10.166206,4992,0
69392841,-0.032637704,0.058000434,0.69970423,4992,0,-0.22452539,0.11104472,-10.175526,4992,0
69397833,-0.032212332,0.056064688,0.6968822,4992,0,-0.13207312,0.13600737,-10.160856,4992,0
69402825,-0.032782044,0.051795334,0.6944131,4992,0,-0.15955922,0.08553296,-10.079172,4992,0
69407837,-0.032979332,0.061076663,0.6988781,5012,0,-0.30855227,-0.051729683,-10.114916,5012,0
69412810,-0.030380843,0.05473233,0.6944793,4973,0,-0.13898444,0.23280014,-10.202191,4973,0
69417802,-0.033318847,0.0566822,0.6972724,4992,0,-0.1505397,0.10159762,-10.214649,4992,0
69422794,-0.0343507,0.057985943,0.69515806,4992,0,-0.24140592,-0.04197715,-10.171785,4992,0
69427787,-0.035681766,0.055158556,0.6990041,4993,0,-0.1967342,0.19791768,-10.078371,4993,0
69432778,-0.03330979,0.05815504,0.6959839,4991,0,-0.28754824,0.10203979,-10.075438,4991,0
69437770,-0.032006886,0.050450284,0.69687855,4992,0,-0.24941339,0.20649746,-10.194005,4992,0
69442762,-0.03513218,0.055876333,0.69651014,4992,0,-0.22399369,0.11932645,-10.070705,4992,0
69447754,-0.02862198,0.058167614,0.69635665,4992,0,-0.21773767,0.042625718,-10.015631,4992,0
69452746,-0.030849628,0.053856958,0.6946934,4992,0,-0.32118112,0.21544437,-10.114466,4992,0
69457740,-0.032575097,0.049487237,0.6975027,4994,0,-0.17993435,0.21679492,-10.215873,4994,0
69462730,-0.029883951,0.04797754,0.69511455,4990,0,-0.2254692,0.022198563,-10.043559,4990,0
69467725,-0.029520743,0.04344362,0.696815,4995,0,-0.268755,0.18668985,-10.05538,4995,0
69472715,-0.02693998,0.044684984,0.69885,4990,0,-0.18006264,0.20342238,-10.081381,4990,0
69477707,-0.024067203,0.039256774,0.6925387,4992,0,-0.19420221,0.1431505,-9.996676,4992,0
69482700,-0.024479294,0.03555607,0.69476753,4993,0,-0.24212413,0.13830079,-10.130266,4993,0
69487691,-0.024431745,0.033642672,0.69446915,4991,0,-0.13707833,0.282057,-10.050557,4991,0
69492683,-0.022882784,0.031045698,0.6944691,4992,0,-0.17560107,0.16933568,-9.950948,4992,0
69497679,-0.022680046,0.028200507,0.6953319,4996,0,-0.1913861,0.12323637,-9.820616,4996,0
69502670,-0.020228168,0.023993367,0.6942948,4991,0,-0.13195346,0.14772469,-10.01189,4991,0
69507660,-0.021647971,0.02585787,0.69216156,4990,0,-0.1645809,0.09983683,-9.917768,4990,0
69512657,-0.016298637,0.025280805,0.695408,4997,0,-0.23456916,0.19305149,-9.826568,4997,0
69517644,-0.014351566,0.02247393,0.69205815,4987,0,-0.17202657,0.19031975,-9.987395,4987,0
69522635,-0.010464293,0.022876007,0.6926061,4991,0,-0.17649218,0.12967528,-9.95573,4991,0
69527628,-0.011428571,0.024270143,0.6933924,4993,0,-0.19934274,0.06866988,-9.840654,4993,0
69532620,-0.011220111,0.019643761,0.6916541,4992,0,-0.26843444,-0.032028116,-9.978575,4992,0
69537612,-0.0040494874,0.025878936,0.6914703,4992,0,-0.14947477,0.21268249,-9.927895,4992,0
69542608,-0.006217867,0.022779884,0.68982846,4996,0,-0.18638843,0.014758614,-9.980973,4996,0
69547596,-0.0055414257,0.023083834,0.6878855,4988,0,-0.21477497,0.076146804,-10.196129,4988,0
69552590,-0.0077722915,0.029829277,0.68914425,4994,0,-0.19806583,0.16014846,-10.0285,4994,0
69557583,-0.0061469115,0.025173578,0.6894392,4993,0,-0.28862333,0.09754985,-10.0873375,4993,0
69562574,-0.010640464,0.027675102,0.684468,4991,0,-0.26451397,0.0042071044,-10.051309,4991,0
69567565,-0.011781795,0.02787009,0.688872,4991,0,-0.2317237,-0.016257409,-10.158472,4991,0
69572557,-0.014432964,0.02496214,0.6808307,4992,0,-0.1445728,0.16471,-10.213562,4992,0
69577597,-0.016982786,0.031201534,0.68934786,5040,0,-0.24535292,-0.052684963,-10.082611,5040,0
69582542,-0.016595121,0.036036957,0.68139917,4945,0,-0.1440163,0.031870544,-10.078194,4945,0
69587533,-0.03083423,0.02730543,0.68167514,4991,0,-0.27522436,0.03193485,-10.247572,4991,0
69592526,-0.031334266,0.038005784,0.68406653,4993,0,-0.24164182,0.008900174,-10.274175,4993,0
69597520,-0.036302064,0.025428547,0.67580044,4994,0,-0.20494053,0.059598878,-10.285427,4994,0
69602510,-0.042428453,0.034707047,0.6827654,4990,0,-0.16796137,0.31970045,-10.261646,4990,0
69607502,-0.04432827,0.033553924,0.67359865,4992,0,-0.20998646,0.08716128,-10.211462,4992,0
69612494,-0.059699994,0.03092228,0.68137693,4992,0,-0.1615817,0.09747279,-10.285495,4992,0
69617487,-0.06463579,0.035567127,0.6726454,4993,0,-0.08703987,0.11089221,-10.310214,4993,0
69622478,-0.06634396,0.030327257,0.67432755,4991,0,-0.12888408,0.07682424,-10.372854,4991,0
69627469,-0.08339694,0.027431624,0.6742451,4991,0,-0.17139897,-0.091078505,-10.219779,4991,0
69632462,-0.08961299,0.030201005,0.6639844,4993,0,-0.13530935,-0.070609,-10.276759,4993,0
69642448,-0.09785063,0.024076268,0.6622526,4995,0,-0.11493666,0.21140055,-10.2416315,4995,0
69647439,-0.10644739,0.018651444,0.6634496,4991,0,-0.16765723,0.119059674,-10.3752165,4991,0
69652430,-0.11456162,0.017398123,0.66005653,4991,0,-0.18860134,0.11491282,-10.179715,4991,0
69657421,-0.11794949,0.015673341,0.6537046,4991,0,-0.21237454,0.14522912,-10.036762,4991,0
69662414,-0.12489466,0.011518143,0.65467817,4993,0,-0.2895964,0.10658112,-10.101735,4993,0
69667406,-0.12885432,0.007281877,0.65068954,4992,0,-0.26041642,0.08147331,-9.8992405,4992,0
69672399,-0.13648145,0.010382696,0.64967746,4993,0,-0.15417378,-0.0024539423,-9.881189,4993,0
69677390,-0.1429755,0.008080868,0.6458657,4991,0,-0.18702221,-0.0038961803,-9.667815,4991,0
69682383,-0.14669357,0.0060259844,0.6385623,4993,0,-0.14446329,0.09372649,-9.840603,4993,0
69687377,-0.15285711,0.0060505075,0.63866097,4994,0,-0.16895321,0.0124701485,-10.010184,4994,0
69692367,-0.15846509,0.0023338473,0.63240445,4990,0,-0.073799245,-0.13104112,-9.859531,4990,0
69697359,-0.16278617,0.0007349317,0.628438,4992,0,-0.03063649,0.008955014,-10.222867,4992,0
69702351,-0.16820008,0.0065313657,0.6235003,4992,0,-0.04759217,0.052448858,-10.354034,4992,0
69707343,-0.17300513,0.0062895617,0.6210873,4992,0,-0.26230854,0.04130049,-10.394295,4992,0
69712335,-0.17122751,0.010623118,0.61827,4992,0,-0.29980475,0.1805253,-10.681973,4992,0
69717327,-0.17269495,0.008590115,0.61208874,4992,0,-0.15166235,0.19414674,-10.523096,4992,0
69722319,-0.17072505,0.014196808,0.6108155,4992,0,-0.38001707,0.27158964,-10.462435,4992,0
69732347,-0.16865547,0.012833489,0.60094905,5036,0,-0.26542124,0.14554432,-9.989621,5036,0
69737297,-0.16994427,0.008207847,0.59573054,4950,0,-0.19565822,0.10536276,-9.587376,4950,0
69742288,-0.17556208,0.020959567,0.5929004,4991,0,-0.06666238,-0.06663267,-9.313273,4991,0
69747281,-0.17923528,0.022906242,0.585464,4993,0,-0.053167634,-0.33136678,-9.583878,4993,0
69752272,-0.18928368,0.02049759,0.58103454,4991,0,0.0083922455,-0.10761829,-9.739035,4991,0
69757266,-0.19443497,0.023762204,0.57594913,4994,0,-0.18115571,0.19453183,-10.173409,4994,0
69762256,-0.2006928,0.0144755365,0.5703135,4990,0,-0.2331854,0.04662006,-10.507163,4990,0
69767248,-0.20242183,0.025453923,0.56685036,4992,0,-0.35812777,0.2724255,-10.420404,4992,0
69772240,-0.20200075,0.039484918,0.5607753,4992,0,-0.35118908,0.30692595,-10.462173,4992,0
69777232,-0.19460388,0.030408291,0.5582024,4992,0,-0.23549762,0.25940907,-10.186473,4992,0
69782225,-0.19041185,0.020702451,0.556346,4993,0,-0.26031706,0.35657933,-9.953481,4993,0
69787217,-0.196696,0.027994165,0.5487744,4992,0,-0.010275837,-0.17312014,-9.920916,4992,0
69792211,-0.19403636,0.03218127,0.5467581,4994,0,-0.077149905,0.14431135,-9.897653,4994,0
69797200,-0.20276718,0.019402212,0.5410611,4989,0,-0.19829656,0.08816755,-10.108917,4989,0
69802193,-0.20832078,0.026586879,0.53632843,4993,0,-0.27669746,0.059494656,-9.998333,4993,0
69807185,-0.2080614,0.022946136,0.53450924,4992,0,-0.33336043,-0.00907805,-9.774395,4992,0
69812177,-0.19331405,0.031425737,0.5287172,4992,0,-0.26881227,0.16554116,-9.753548,4992,0
69817169,-0.19856972,0.0218183,0.52179,4992,0,-0.17495808,0.07715447,-9.385939,4992,0
69822161,-0.19517964,0.022279618,0.51949346,4992,0,-0.027131297,0.109009504,-9.76734,4992,0
69827155,-0.20141658,0.030609308,0.5174105,4994,0,-0.16362672,0.040227044,-9.916664,4994,0
69832146,-0.20015492,0.024109604,0.51387435,4991,0,-0.079175696,0.17859791,-10.456934,4991,0
69837138,-0.20307615,0.026138892,0.50578094,4992,0,-0.24021068,0.2529058,-10.721766,4992,0
69842129,-0.19529736,0.022181688,0.5050166,4991,0,-0.39160693,0.3987368,-10.533047,4991,0
69847122,-0.19232452,0.030193089,0.5001793,4993,0,-0.36887836,0.22488372,-10.00093,4993,0
69852113,-0.16971041,0.0289484,0.4976358,4991,0,-0.3224661,0.11476137,-9.534548,4991,0
69857106,-0.16171369,0.014217143,0.49524766,4993,0,0.0045895,-0.0093685,-9.1874485,4993,0
69862098,-0.15779042,0.025121193,0.48923352,4992,0,-0.07756171,-0.23004353,-9.06705,4992,0
69867090,-0.16438043,0.024802025,0.48367068,4992,0,0.10453562,-0.18963888,-9.48312,4992,0
69872092,-0.17233108,0.0043379953,0.47780603,5002,0,-0.13782567,0.1498948,-9.7187195,5002,0
69877074,-0.16493338,0.021429624,0.47815183,4982,0,-0.14624493,0.0511439,-10.316547,4982,0
69882066,-0.1649239,0.013660521,0.4733597,4992,0,-0.3223005,0.39903888,-10.050484,4992,0
69887112,-0.15789443,0.012413835,0.4711938,5046,0,-0.31135026,0.30232844,-10.291207,5046,0
69892050,-0.14334896,0.015710818,0.46812543,4938,0,-0.26503354,0.32764715,-9.626515,4938,0
69897043,-0.12967858,0.010150912,0.4643907,4993,0,-0.14963093,0.23848434,-9.8170395,4993,0
69902038,-0.12442857,0.021423906,0.46536446,4995,0,-0.12735587,0.13766836,-9.624259,4995,0
69907027,-0.12068897,0.009730621,0.4581524,4989,0,-0.11381316,0.20308903,-9.979753,4989,0
69912019,-0.109619215,0.01313878,0.45520812,4992,0,-0.25308144,0.22223704,-10.172736,4992,0
69917018,-0.11642953,0.018950094,0.45552862,4999,0,-0.18963008,-0.027542092,-9.876703,4999,0
69922004,-0.10019644,0.014805878,0.44541198,4986,0,-0.34750155,0.14833334,-9.928304,4986,0
69926995,-0.09006417,0.016929105,0.44059458,4991,0,-0.19368774,0.2071337,-9.631043,4991,0
69931987,-0.08048975,0.0222167,0.44349974,4992,0,-0.09676383,-0.04025286,-9.531381,4992,0
69936979,-0.080126055,0.016588215,0.4365717,4992,0,0.007195615,0.115066074,-9.63898,4992,0
69941976,-0.074743345,0.024373516,0.43153122,4997,0,0.015885297,0.16486058,-10.362825,4997,0
69946963,-0.07792364,0.009988336,0.42925763,4987,0,-0.1331907,0.47352362,-10.673055,4987,0
69951955,-0.06762536,0.027429104,0.43014103,4992,0,-0.50132585,0.33129302,-10.975756,4992,0
69956948,-0.048610516,0.018399138,0.4275209,4993,0,-0.3440957,0.51232535,-10.644858,4993,0
69961940,-0.02984576,0.026698763,0.41828352,4992,0,-0.44956005,0.30786628,-10.133802,4992,0
69966932,-0.019445522,0.011195717,0.42093033,4992,0,-0.121846765,-0.15488724,-9.4716215,4992,0
69971925,-0.0076575535,0.029147968,0.41251016,4993,0,0.01756551,-0.060964026,-9.226163,4993,0
69976916,-0.0052347607,0.021091899,0.4110839,4991,0,-0.07525389,-0.15808615,-9.772048,4991,0
69981907,-0.013323873,0.02616658,0.41051668,4991,0,-0.01172214,-0.17030248,-10.022592,4991,0
69986901,-0.022177888,0.018089198,0.40332305,4994,0,-0.2681853,0.36108518,-10.965836,4994,0
69991892,-0.010567186,0.022133553,0.40193474,4991,0,-0.35087365,0.618096,-11.115961,4991,0
70001878,0.01846932,0.01277982,0.39815593,4994,0,-0.13545667,0.17942001,-10.396534,4994,0
70006868,0.0349553,0.016571496,0.40021124,4990,0,-0.10345837,0.27222887,-9.780134,4990,0
70011862,0.044521343,0.022636598,0.39299762,4994,0,-0.005264972,-0.21969926,-9.891194,4994,0
70016853,0.042291727,0.008212056,0.38806164,4991,0,-0.17732702,-0.2436702,-9.753336,4991,0
70021845,0.042239454,0.012839106,0.3943512,4992,0,-0.24413359,0.0145191485,-10.161139,4992,0
70026837,0.036452074,0.020334352,0.3825251,4992,0,-0.1207982,-0.0010863477,-10.332985,4992,0
70031829,0.03853022,0.011084598,0.38036782,4992,0,-0.27641314,0.19145024,-10.147168,4992,0
70036821,0.045244664,0.011775103,0.38281372,4992,0,0.0039553437,0.33437273,-10.20079,4992,0
70041822,0.056348816,0.01069697,0.38229424,5001,0,-0.07640231,0.5541093,-10.337298,5001,0
70046806,0.05127473,0.013275868,0.37868446,4984,0,0.04512256,0.17744316,-10.197702,4984,0
70051797,0.061727215,0.016080147,0.3815454,4991,0,-0.2578777,0.36143163,-10.79827,4991,0
70056822,0.06114994,0.012714657,0.3736042,5025,0,-0.4467552,0.24566746,-10.727472,5025,0
70061782,0.07032855,0.011301501,0.37304693,4960,0,-0.40032598,0.0702552,-10.397587,4960,0
70066774,0.07680193,0.010246201,0.373027,4992,0,-0.38082838,-0.101500474,-9.803276,4992,0
70071768,0.08552849,0.011168946,0.3681273,4994,0,0.032876298,0.030169643,-9.754124,4994,0
70076759,0.085525185,0.0063717403,0.36646402,4991,0,-0.098408386,-0.055910587,-9.69685,4991,0
70081750,0.07144321,0.010191547,0.3670345,4991,0,0.101834916,-0.1407931,-10.093031,4991,0
70086742,0.067047894,0.012098072,0.36776087,4992,0,-0.1405256,0.47789007,-10.59797,4992,0
70091734,0.06451377,0.011288068,0.36214694,4992,0,-0.37896428,0.49716064,-11.097486,4992,0
70096726,0.07094154,0.01495898,0.3621072,4992,0,-0.3134306,0.32098457,-10.982863,4992,0
70101718,0.08167167,0.016117482,0.35887563,4992,0,-0.48668465,0.5170392,-10.481898,4992,0
70106711,0.10155549,0.0152781885,0.35856143,4993,0,-0.2669021,0.1396762,-10.07253,4993,0
70111703,0.10246738,0.0140493335,0.35883823,4992,0,-0.08060828,-0.035155058,-9.43899,4992,0
70116700,0.1048015,0.015383682,0.35438284,4997,0,-0.17810923,-0.25866613,-9.224438,4997,0
70121686,0.10752892,0.010830656,0.3507073,4986,0,-0.0028944993,-0.30633086,-9.585882,4986,0
70126681,0.094802774,0.005623438,0.35125574,4995,0,-0.016177356,0.10932139,-9.793092,4995,0
