timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
43450040,-0.055911325,0.00043012106,-0.4257083,0.0,0.0,-0.10560747
43469964,-0.052914515,0.00018254537,-0.42498767,0.0,0.0,-0.10560747
43484903,-0.045281924,0.00029890143,-0.42456296,0.0,0.0,-0.10633177
43509868,-0.03437891,-2.610825e-05,-0.42389384,0.0,0.0,-0.10705608
43529835,-0.02583049,-0.0041091847,-0.423457,0.0,0.0,-0.10922897
43544770,-0.018933784,-0.0048595695,-0.4106618,0.0,0.0,-0.10922897
43564758,-0.011985038,-0.006182795,-0.4098655,0.0,0.0,-0.10922897
43589764,-0.0032724552,-0.0042945296,-0.40883392,0.0,0.0,-0.10922897
43609743,0.0035944954,-0.0066296184,-0.40823272,0.0,0.0,-0.10922897
43624674,0.015303859,0.002785198,-0.40787706,0.0,0.0,-0.10922897
43649640,0.030771827,0.00016583955,-0.4072089,0.0,0.0,-0.10922897
43674579,0.04501138,-0.002199471,-0.40674612,0.0,0.0,-0.10922897
43689604,0.048597664,-0.0030649137,-0.40643507,0.0,0.0,-0.10922897
43704520,0.051562123,-0.0036046845,-0.40621912,0.0,0.0,-0.10922897
43729484,0.05536133,-0.00813999,-0.40590963,0.0,0.0,-0.10705608
43754483,0.056907058,-0.009036382,-0.40569034,0.0,0.0,-0.10633177
43764463,0.05645115,-0.009608633,-0.40541223,0.0,0.0,-0.10633177
43789354,0.055093177,-0.018641176,-0.39866915,0.0,0.0,-0.10415888
43809424,0.0519893,-0.01944509,-0.3982093,0.0,0.0,-0.103434585
43824340,0.04838856,-0.019475302,-0.39799908,0.0,0.0,-0.103434585
43849292,0.042905606,-0.01867873,-0.39762998,0.0,0.0,-0.10053739
43869226,0.03689474,-0.017429834,-0.39741296,0.0,0.0,-0.09981308
43889231,0.031009892,-0.019074438,-0.39725673,0.0,0.0,-0.09908878
43909169,0.02643652,-0.020332346,-0.39713666,0.0,0.0,-0.09908878
43929124,0.021685652,-0.02153463,-0.39708328,0.0,0.0,-0.09908878
43949150,0.017869765,-0.022608085,-0.40353182,0.0,0.0,-0.09908878
43964117,0.015820665,-0.02456579,-0.40381786,0.0,0.0,-0.09908878
43989044,0.012211335,-0.025976572,-0.40431994,0.0,0.0,-0.09691589
44009000,0.00939628,-0.024460262,-0.40457937,0.0,0.0,-0.095467284
44023968,0.0073578316,-0.023357984,-0.41108164,0.0,0.0,-0.09474299
44043981,0.00460942,-0.025409523,-0.40540183,0.0,0.0,-0.09401869
44068924,0.002016616,-0.022108428,-0.40579563,0.0,0.0,-0.0932944
44088920,0.00070391427,-0.018378023,-0.40614533,0.0,0.0,-0.09257009
44103897,-0.00053368724,-0.015097243,-0.40638196,0.0,0.0,-0.09257009
44128810,-0.0012457966,-0.020930596,-0.4133275,0.0,0.0,-0.09257009
44148838,-0.0013296038,-0.017506128,-0.42032096,0.0,0.0,-0.09257009
44168787,-0.0024428826,-0.022540271,-0.42755514,0.0,0.0,-0.09257009
44188718,-0.003850282,-0.028039882,-0.42857173,0.0,0.0,-0.09257009
44208682,-0.0043823603,-0.037097055,-0.42303377,0.0,0.0,-0.09257009
44228690,-0.004984785,-0.03441723,-0.42358968,0.0,0.0,-0.09257009
44268569,-0.0038398062,-0.03882767,-0.4112763,0.0,0.0,-0.0896729
44288599,-0.0035114512,-0.03124924,-0.41130355,0.0,0.0,-0.086775705
44308527,-0.0035392875,-0.019918451,-0.41135556,0.0,0.0,-0.0846028
44328485,-0.003712332,-0.012150037,-0.41137058,0.0,0.0,-0.0846028
44348444,-0.0042600124,-0.004756067,-0.4048891,0.0,0.0,-0.0846028
44368492,-0.0061288555,-0.0013594895,-0.40444228,0.0,0.0,-0.0846028
44388444,-0.008262907,0.0053186454,-0.39152044,0.0,0.0,-0.0846028
44408349,-0.010736794,0.0079663955,-0.39049295,0.0,0.0,-0.0846028
44428373,-0.012934135,0.010267772,-0.38312888,0.0,0.0,-0.0846028
44448286,-0.015522462,0.011050639,-0.38204157,0.0,0.0,-0.0846028
44468255,-0.017793553,0.0073903897,-0.38092458,0.0,0.0,-0.0846028
44488262,-0.019366685,0.006834922,-0.37990436,0.0,0.0,-0.0846028
44508227,-0.020660015,0.006155536,-0.37896398,0.0,0.0,-0.0846028
44528163,-0.021842815,0.005137142,-0.38447884,0.0,0.0,-0.0846028
44548126,-0.022263035,0.0033743158,-0.38388956,0.0,0.0,-0.0838785
44568132,-0.022309102,0.005201262,-0.3896824,0.0,0.0,-0.08315421
44588117,-0.02183261,-0.0013510374,-0.38952136,0.0,0.0,-0.08315421
44608069,-0.020906681,-0.0044944845,-0.38930544,0.0,0.0,-0.08315421
44628099,-0.019282887,-0.004311575,-0.38296124,0.0,0.0,-0.08315421
44648024,-0.01741899,-0.007907887,-0.38258627,0.0,0.0,-0.08315421
44667932,-0.015122075,-0.015507642,-0.3823041,0.0,0.0,-0.0846028
44687988,-0.012614679,-0.019106282,-0.38184968,0.0,0.0,-0.0846028
44707939,-0.009815789,-0.021573424,-0.3814355,0.0,0.0,-0.0846028
44732836,-0.006693376,-0.030333528,-0.38727665,0.0,0.0,-0.085327104
44747807,-0.0048748497,-0.030456638,-0.38715234,0.0,0.0,-0.085327104
44767836,-0.0026490777,-0.032747135,-0.38705102,0.0,0.0,-0.086051404
44787786,-0.0011624155,-0.03454495,-0.39338732,0.0,0.0,-0.0875
44807711,0.00018055498,-0.03587183,-0.39356974,0.0,0.0,-0.0875
44827679,0.0010897156,-0.033599384,-0.4000267,0.0,0.0,-0.0875
44847700,0.0015775476,-0.03171729,-0.40032014,0.0,0.0,-0.0875
44867622,0.0015380136,-0.030202921,-0.40053043,0.0,0.0,-0.0875
44887614,0.0010210648,-0.035852607,-0.40701357,0.0,0.0,-0.0882243
44907629,-7.504064e-05,-0.030238066,-0.41375732,0.0,0.0,-0.091845796
44927559,-0.0016525299,-0.028364671,-0.41455653,0.0,0.0,-0.09401869
44952528,-0.004348279,-0.026368072,-0.41520742,0.0,0.0,-0.09908878
44972484,-0.0072346623,-0.020908702,-0.4156923,0.0,0.0,-0.09981308
44987497,-0.009784043,-0.02005151,-0.4158753,0.0,0.0,-0.09981308
45012377,-0.015349325,-0.019465977,-0.4162401,0.0,0.0,-0.10198598
45027403,-0.019752182,-0.020273447,-0.41632158,0.0,0.0,-0.10198598
45047394,-0.027470293,-0.022056071,-0.4163846,0.0,0.0,-0.10198598
45067349,-0.03668663,-0.014039867,-0.4164077,0.0,0.0,-0.10198598
45087283,-0.04612982,-0.01821274,-0.4162759,0.0,0.0,-0.10198598
45107307,-0.05672953,-0.014838572,-0.4162932,0.0,0.0,-0.10198598
45127295,-0.06576091,-0.0022136252,-0.42888257,0.0,0.0,-0.10198598
45147187,-0.0719834,0.008645224,-0.42940512,0.0,0.0,-0.10198598
45167171,-0.07588558,0.028158708,-0.4424323,0.0,0.0,-0.10198598
45187167,-0.075411715,0.029491039,-0.4432462,0.0,0.0,-0.10198598
45207113,-0.07275789,0.034591455,-0.44406727,0.0,0.0,-0.10198598
45227060,-0.06717734,0.057779953,-0.44479117,0.0,0.0,-0.10198598
45247092,-0.06092301,0.124139845,-0.43915966,0.0,0.0,-0.10271028
45271960,-0.050786823,0.15803665,-0.43993405,0.0,0.0,-0.10560747
45286969,-0.04542565,0.15428774,-0.44014993,0.0,0.0,-0.10560747
45306980,-0.038316846,0.14761245,-0.44023427,0.0,0.0,-0.10633177
45331859,-0.028769614,0.13686055,-0.44050065,0.0,0.0,-0.107780375
45346885,-0.024462052,0.12975068,-0.44056043,0.0,0.0,-0.108504675
45366839,-0.018260622,0.12013476,-0.4405371,0.0,0.0,-0.10995327
45386865,-0.01211469,0.11023164,-0.4405807,0.0,0.0,-0.10995327
45406795,-0.0066814446,0.10062734,-0.44070545,0.0,0.0,-0.10995327
45426750,-0.0010879177,0.091553524,-0.4407485,0.0,0.0,-0.10995327
45446771,0.004806775,0.08349061,-0.44080105,0.0,0.0,-0.10995327
45466729,0.010399138,0.07613111,-0.44097328,0.0,0.0,-0.10995327
45486659,0.014848151,0.06897459,-0.453679,0.0,0.0,-0.10922897
45506618,0.01979944,0.061338175,-0.45418447,0.0,0.0,-0.10922897
45526636,0.021268062,0.052556966,-0.480701,0.0,0.0,-0.10488318
45546581,0.023913791,0.038657367,-0.48873994,0.0,0.0,-0.10415888
45566530,0.023968395,0.009132869,-0.4904457,0.0,0.0,-0.10415888
45586508,0.023444658,-0.034336302,-0.4855187,0.0,0.0,-0.10415888
45606472,0.021946335,-0.053960703,-0.480289,0.0,0.0,-0.10415888
45626467,0.019846452,-0.074411966,-0.47462404,0.0,0.0,-0.10415888
45646366,0.016977118,-0.08126922,-0.4749281,0.0,0.0,-0.103434585
45666358,0.015578948,-0.08489343,-0.4751634,0.0,0.0,-0.10271028
45686282,0.012598966,-0.08281724,-0.47550064,0.0,0.0,-0.10271028
45711338,0.010079541,-0.07759706,-0.46946377,0.0,0.0,-0.10126168
45726269,0.00809279,-0.07345696,-0.46942383,0.0,0.0,-0.10126168
45746220,0.0055864425,-0.07862359,-0.4628906,0.0,0.0,-0.09836449
45766163,0.0025189312,-0.07222577,-0.45611283,0.0,0.0,-0.096191585
45786125,0.0007636579,-0.07257206,-0.4490266,0.0,0.0,-0.0896729
45806140,-0.00240812,-0.06915999,-0.44832334,0.0,0.0,-0.0875
45826055,-0.0042672902,-0.06888445,-0.44769138,0.0,0.0,-0.086051404
45846022,-0.005770067,-0.058027256,-0.4470458,0.0,0.0,-0.086051404
45866040,-0.007637177,-0.021590564,-0.44653943,0.0,0.0,-0.086051404
45885960,-0.008324975,-0.004519118,-0.4395839,0.0,0.0,-0.086051404
45905937,-0.009037401,0.019429965,-0.4387086,0.0,0.0,-0.086051404
45925912,-0.0100482395,0.028013283,-0.437978,0.0,0.0,-0.086051404
45945919,-0.010825908,0.047211446,-0.43724307,0.0,0.0,-0.086051404
45965837,-0.010927638,0.050480276,-0.43658403,0.0,0.0,-0.086051404
45990871,-0.010930015,0.055185933,-0.43575945,0.0,0.0,-0.086051404
46005825,-0.011115083,0.055030942,-0.43543756,0.0,0.0,-0.086051404
46025735,-0.0119663915,0.056979008,-0.43495408,0.0,0.0,-0.086051404
46050805,-0.012706949,0.06335494,-0.43438098,0.0,0.0,-0.086051404
46065721,-0.012306911,0.070959985,-0.42783207,0.0,0.0,-0.086051404
46085698,-0.010938868,0.07270309,-0.42085734,0.0,0.0,-0.086051404
46105608,-0.009145688,0.06646343,-0.42008218,0.0,0.0,-0.0875
46130658,-0.005586514,0.057708845,-0.41918525,0.0,0.0,-0.0875
46145580,-0.0028098212,0.051280428,-0.4187604,0.0,0.0,-0.0875
46165517,0.0009425504,0.041646965,-0.41173136,0.0,0.0,-0.0882243
46185481,0.0042307493,0.03156713,-0.4109379,0.0,0.0,-0.0882243
46205496,0.0062927385,0.02154437,-0.41008803,0.0,0.0,-0.0882243
46225416,0.0066966433,0.01265023,-0.40940693,0.0,0.0,-0.0882243
46245377,0.0055266996,0.0056099426,-0.4086492,0.0,0.0,-0.0882243
46265358,0.0032751597,-0.00028567028,-0.40785292,0.0,0.0,-0.0882243
46285365,0.00051294675,-0.0052439775,-0.4134703,0.0,0.0,-0.0882243
46305330,-0.0027932166,-0.010310179,-0.40683886,0.0,0.0,-0.0882243
46330381,-0.0068472032,-0.016886836,-0.41238242,0.0,0.0,-0.0882243
46345330,-0.008927798,-0.020755632,-0.41206735,0.0,0.0,-0.0882243
46365188,-0.011638192,-0.025872944,-0.41179228,0.0,0.0,-0.0882243
46390245,-0.014690881,-0.031543013,-0.42412388,0.0,0.0,-0.08894859
46410216,-0.01710218,-0.035665203,-0.43056908,0.0,0.0,-0.0932944
46425139,-0.01864202,-0.03861797,-0.43093917,0.0,0.0,-0.0932944
46445046,-0.019934973,-0.042223234,-0.43143973,0.0,0.0,-0.095467284
46470105,-0.020912752,-0.045793895,-0.43828422,0.0,0.0,-0.09908878
46485033,-0.022328807,-0.047324546,-0.43870178,0.0,0.0,-0.10126168
46504964,-0.025518507,-0.048443925,-0.43926546,0.0,0.0,-0.10198598
46524928,-0.029433275,-0.04787241,-0.43948814,0.0,0.0,-0.10198598
46549921,-0.037889335,-0.045187566,-0.4333959,0.0,0.0,-0.10198598
46569872,-0.046078265,-0.041778687,-0.43327862,0.0,0.0,-0.10198598
46584891,-0.053206727,-0.03872774,-0.43305892,0.0,0.0,-0.10198598
46609823,-0.066270754,-0.03132562,-0.43263528,0.0,0.0,-0.10198598
46624813,-0.072632596,-0.025260203,-0.43236682,0.0,0.0,-0.10198598
46644735,-0.08035909,-0.01570226,-0.4322314,0.0,0.0,-0.10198598
46664702,-0.082763985,-0.0058813654,-0.43206924,0.0,0.0,-0.10198598
46689675,-0.080391176,0.005157345,-0.43208098,0.0,0.0,-0.10198598
46704636,-0.07519645,0.010322152,-0.43204802,0.0,0.0,-0.10198598
46729595,-0.06406142,0.017083663,-0.43214443,0.0,0.0,-0.10198598
46749596,-0.051607076,0.021114038,-0.4322768,0.0,0.0,-0.10198598
46764631,-0.04239478,0.023745378,-0.42594606,0.0,0.0,-0.10198598
46784560,-0.03106449,0.026731303,-0.41952002,0.0,0.0,-0.10198598
46809500,-0.017097048,0.029811494,-0.41920707,0.0,0.0,-0.10198598
46829443,-0.007695261,0.03196156,-0.41254008,0.0,0.0,-0.10198598
46844456,-0.0010431161,0.03347199,-0.41214144,0.0,0.0,-0.10198598
46869415,0.008830885,0.03900765,-0.40525934,0.0,0.0,-0.10271028
46889371,0.015839435,0.04360167,-0.39831674,0.0,0.0,-0.10271028
46904445,0.021391733,0.051424265,-0.3975401,0.0,0.0,-0.10271028
46929271,0.028936256,0.054512568,-0.39036652,0.0,0.0,-0.10271028
46949280,0.03413923,0.045553897,-0.38318926,0.0,0.0,-0.10271028
46969294,-0.034893446,0.03509281,-0.38204584,0.0,0.0,-0.10271028
46984240,-0.032371264,0.03300711,-0.38128015,0.0,0.0,-0.10271028
47009202,-0.11158589,0.024308726,-0.3735448,0.0,0.0,-0.10271028
47029121,-0.10932126,0.021489965,-0.3725702,0.0,0.0,-0.10271028
47044172,-0.15192203,0.018646369,-0.3654076,0.0,0.0,-0.10271028
47069049,-0.15868022,0.015235044,-0.36412907,0.0,0.0,-0.10271028
47089050,-0.15174048,0.012979999,-0.36323446,0.0,0.0,-0.10271028
47109000,-0.13116398,0.010908648,-0.3625317,0.0,0.0,-0.10271028
47123960,-0.11087056,0.009589277,-0.36203712,0.0,0.0,-0.10271028
47148973,-0.06250117,0.008036452,-0.36119658,0.0,0.0,-0.10271028
47168922,-0.024751445,0.0077198553,-0.35442743,0.0,0.0,-0.10053739
47183865,-0.012536409,0.008089541,-0.3538646,0.0,0.0,-0.10053739
47208905,0.05200452,0.010148484,-0.35289994,0.0,0.0,-0.096191585
47228835,0.072329044,0.011422463,-0.34604317,0.0,0.0,-0.095467284
47248767,0.08165043,0.012886135,-0.34536883,0.0,0.0,-0.095467284
47268736,0.09541897,0.01474156,-0.34469673,0.0,0.0,-0.09474299
47288756,0.16908623,0.01730456,-0.34422943,0.0,0.0,-0.0932944
47308670,0.17682377,0.01816231,-0.34389567,0.0,0.0,-0.09257009
47323632,0.17532437,0.018359084,-0.3436322,0.0,0.0,-0.0903972
47348651,0.16934171,0.018405912,-0.34329227,0.0,0.0,-0.0896729
47368608,0.16198128,0.017961686,-0.34315088,0.0,0.0,-0.0896729
47388533,0.15231949,0.01705427,-0.33674192,0.0,0.0,-0.08894859
47408515,0.14040041,0.016709505,-0.33637094,0.0,0.0,-0.08894859
47428524,0.12682807,0.016890453,-0.3361764,0.0,0.0,-0.08894859
47448433,0.11268247,0.01778674,-0.33597803,0.0,0.0,-0.08894859
47463403,0.101720795,0.018694578,-0.33591935,0.0,0.0,-0.08894859
47488424,0.08411797,0.019840585,-0.33572775,0.0,0.0,-0.08894859
47508339,0.07047665,0.019954553,-0.33572426,0.0,0.0,-0.08894859
47528313,0.057649884,0.019194288,-0.32934606,0.0,0.0,-0.08894859
47548289,0.045762625,0.017619643,-0.3291752,0.0,0.0,-0.08894859
47573236,0.032226045,0.015223664,-0.32911286,0.0,0.0,-0.08894859
47588206,0.025015047,0.014478228,-0.32908025,0.0,0.0,-0.08894859
47608181,0.016635956,0.0135055,-0.32905954,0.0,0.0,-0.08894859
47628194,0.010316981,0.012876553,-0.3290811,0.0,0.0,-0.08894859
47648109,0.005988184,0.01214582,-0.3292103,0.0,0.0,-0.08894859
47668078,0.0029401348,0.010588944,-0.32940137,0.0,0.0,-0.08894859
47688102,0.0009179433,0.0087984335,-0.3296237,0.0,0.0,-0.08894859
47708052,-0.0007011554,0.007835981,-0.32994956,0.0,0.0,-0.08894859
47727989,-0.0021710426,0.007137189,-0.33024797,0.0,0.0,-0.08894859
47747972,-0.003460222,0.007141412,-0.33058268,0.0,0.0,-0.08894859
47767979,-0.004508349,0.007253536,-0.3310088,0.0,0.0,-0.08894859
47787905,-0.0055270228,0.007444637,-0.3314898,0.0,0.0,-0.08894859
47807875,-0.0061863726,0.0032756615,-0.33192757,0.0,0.0,-0.08894859
47827902,-0.0065779486,-0.0008874126,-0.33250052,0.0,0.0,-0.08894859
47847886,-0.007240063,-0.0088698855,-0.3331368,0.0,0.0,-0.08894859
47867817,-0.0076238397,-0.009215301,-0.3337004,0.0,0.0,-0.08894859
47887790,-0.0075658527,-0.008619168,-0.3343432,0.0,0.0,-0.0896729
47907847,-0.006589472,-0.0074531347,-0.3350857,0.0,0.0,-0.0896729
47932668,-0.0047811996,-0.005797263,-0.3360657,0.0,0.0,-0.0896729
47947710,-0.003831451,0.0026971435,-0.3366289,0.0,0.0,-0.0903972
47967707,-0.0023997456,0.003061627,-0.33742654,0.0,0.0,-0.091121495
47987623,-0.001098748,0.010441584,-0.3446662,0.0,0.0,-0.09401869
48007604,6.29972e-05,0.010015714,-0.3457135,0.0,0.0,-0.09401869
48027571,0.0013056258,0.006063893,-0.3468511,0.0,0.0,-0.095467284
48047562,0.0024083776,0.009732573,-0.3479938,0.0,0.0,-0.095467284
48067503,0.003430102,0.00959398,-0.34912133,0.0,0.0,-0.09691589
48087464,0.004130208,0.009497939,-0.3501852,0.0,0.0,-0.09691589
48107468,0.0047725365,0.00959081,-0.3513057,0.0,0.0,-0.09691589
48127409,0.0059353565,0.009514762,-0.35244057,0.0,0.0,-0.09691589
48147335,0.006939355,0.008994719,-0.3471273,0.0,0.0,-0.09691589
48167371,0.0070350855,0.008167249,-0.34784696,0.0,0.0,-0.09691589
48187338,0.0025624256,0.007393429,-0.34856775,0.0,0.0,-0.09691589
48207210,-0.04615213,0.0061173807,-0.34923297,0.0,0.0,-0.09691589
48227183,-0.06937193,0.0052961074,-0.34993577,0.0,0.0,-0.09691589
48252148,-0.10031604,0.004012963,-0.3508148,0.0,0.0,-0.09691589
48267128,-0.12959673,0.0031781637,-0.34499443,0.0,0.0,-0.09691589
48287088,-0.13189892,0.0019687344,-0.34547532,0.0,0.0,-0.09691589
48307159,-0.1297194,0.00051238766,-0.3460703,0.0,0.0,-0.09691589
48327041,-0.12820426,-0.0012824155,-0.34663546,0.0,0.0,-0.09691589
48347010,-0.12055122,-0.0030353183,-0.34723964,0.0,0.0,-0.09691589
48371982,-0.11349896,-0.0037653807,-0.3479264,0.0,0.0,-0.09691589
48386958,-0.10571086,-0.0033690874,-0.34828457,0.0,0.0,-0.09691589
48406901,-0.094623916,-0.0019934012,-0.34881088,0.0,0.0,-0.09691589
48426858,-0.08370357,-0.00012964652,-0.3492624,0.0,0.0,-0.09691589
48446883,-0.07212767,0.0015945801,-0.3496975,0.0,0.0,-0.09691589
48466796,-0.056946445,0.002576441,-0.35017416,0.0,0.0,-0.09691589
48486777,-0.042987317,0.0031911493,-0.35057345,0.0,0.0,-0.09691589
48506734,-0.029225422,0.0034671205,-0.3509246,0.0,0.0,-0.09764019
48526742,-0.0191337,0.003687669,-0.35124797,0.0,0.0,-0.09764019
48546675,-0.021266777,0.0037756034,-0.3515966,0.0,0.0,-0.09908878
48566626,-0.032227933,0.004380629,-0.3518417,0.0,0.0,-0.10198598
48586640,-0.024566924,0.0053596967,-0.35207894,0.0,0.0,-0.10271028
48606568,-0.0174555,0.0063130166,-0.352409,0.0,0.0,-0.10271028
48626554,-0.011151853,0.0066573494,-0.34611648,0.0,0.0,-0.10271028
48646562,0.006581845,0.006729794,-0.34603524,0.0,0.0,-0.10271028
48666505,0.024067111,0.006304182,-0.3459536,0.0,0.0,-0.10271028
48686437,0.06310453,0.0050883354,-0.34584257,0.0,0.0,-0.10271028
48706416,0.112739414,0.004199302,-0.3520193,0.0,0.0,-0.10271028
48726412,0.12757377,0.0027311945,-0.35210288,0.0,0.0,-0.10271028
48746337,0.13948935,-0.0019405299,-0.35220858,0.0,0.0,-0.10271028
48766320,0.14885317,-0.013034419,-0.35225832,0.0,0.0,-0.10271028
48791298,0.1642801,-0.022650834,-0.35235608,0.0,0.0,-0.10271028
48806257,0.16500232,-0.05101879,-0.35259932,0.0,0.0,-0.10271028
48826216,0.15376924,-0.04845912,-0.35258856,0.0,0.0,-0.10271028
49305431,-0.15111019,0.09795109,-0.31355867,0.0,0.0,-0.091121495
49330511,-0.1396234,0.0903152,-0.312348,0.0,0.0,-0.091121495
49345419,-0.13137369,0.085153,-0.31172264,0.0,0.0,-0.091121495
49365351,-0.12659693,0.0781015,-0.31103247,0.0,0.0,-0.091121495
49385319,-0.12120868,0.071155235,-0.3103193,0.0,0.0,-0.091121495
49410295,-0.11176645,0.06309034,-0.30972028,0.0,0.0,-0.091121495
49425248,-0.09766943,0.05827813,-0.3031699,0.0,0.0,-0.091121495
49490145,-0.04369724,0.039018303,-0.30163312,0.0,0.0,-0.091121495
49505120,-0.035039995,0.03548566,-0.30141935,0.0,0.0,-0.091121495
49530174,-0.022075124,0.030085787,-0.29465145,0.0,0.0,-0.091121495
49545100,-0.015024668,0.027442524,-0.29438785,0.0,0.0,-0.091121495
49565025,-0.006689866,0.024130704,-0.29417133,0.0,0.0,-0.091121495
49584986,0.00013467016,0.020677194,-0.2939228,0.0,0.0,-0.091121495
49609971,0.006644038,0.016103253,-0.2938541,0.0,0.0,-0.091121495
49624973,0.009689873,0.013547699,-0.2938753,0.0,0.0,-0.091121495
49644889,0.005234657,0.010267233,-0.29400522,0.0,0.0,-0.091121495
49669934,0.007843779,0.0069977427,-0.29421806,0.0,0.0,-0.091121495
49684871,0.012659602,0.005799363,-0.29439476,0.0,0.0,-0.091121495
49704813,0.017683296,0.004640153,-0.29471457,0.0,0.0,-0.091121495
49724761,0.02238243,0.0040925164,-0.29501256,0.0,0.0,-0.091121495
49749736,0.030217087,0.0043519656,-0.29554924,0.0,0.0,-0.091121495
49769748,0.033617992,0.0041910857,-0.29604188,0.0,0.0,-0.091121495
49784741,0.032785047,0.003857868,-0.29648745,0.0,0.0,-0.091121495
49809796,0.05299447,0.0029246975,-0.29714194,0.0,0.0,-0.091121495
49829597,0.050999623,0.0013422429,-0.29780146,0.0,0.0,-0.091121495
49844575,0.05679932,0.0003211583,-0.29827958,0.0,0.0,-0.091121495
49864539,0.073043354,-0.0007047535,-0.29896417,0.0,0.0,-0.091121495
49889512,0.072298475,-0.0006005662,-0.29986373,0.0,0.0,-0.091121495
49909476,0.07115928,0.00047236477,-0.30058634,0.0,0.0,-0.091121495
49924439,0.07059536,0.0016810878,-0.30114496,0.0,0.0,-0.091121495
49949440,0.06658812,0.0036102596,-0.29579005,0.0,0.0,-0.091121495
49969370,0.067249954,-0.0024175276,-0.29009524,0.0,0.0,-0.091121495
49984341,0.06905707,-0.0013853974,-0.29039428,0.0,0.0,-0.091121495
50009347,0.059100438,-0.0002949991,-0.29088554,0.0,0.0,-0.091845796
50029281,0.061709117,-0.0073882476,-0.29146484,0.0,0.0,-0.09257009
50049252,0.053090774,-0.0075361244,-0.29194728,0.0,0.0,-0.09257009
50064229,0.084055826,-0.02584716,-0.29244193,0.0,0.0,-0.09257009
50089179,0.07844736,-0.04049227,-0.2933112,0.0,0.0,-0.09257009
50109143,0.07149227,-0.06618677,-0.2939899,0.0,0.0,-0.09257009
50124190,0.06638695,-0.09901968,-0.29453057,0.0,0.0,-0.09257009
50149121,0.056568302,-0.10826998,-0.29535633,0.0,0.0,-0.09257009
50169057,0.047940847,-0.12039903,-0.2961339,0.0,0.0,-0.09401869
50189053,0.038537268,-0.120021485,-0.2967859,0.0,0.0,-0.095467284
50204048,0.03133167,-0.11607605,-0.29733777,0.0,0.0,-0.095467284
50228954,0.019736907,-0.10741244,-0.29835695,0.0,0.0,-0.096191585
50248932,0.010652012,-0.09887942,-0.2990926,0.0,0.0,-0.096191585
50263962,0.0044793496,-0.09189402,-0.29340997,0.0,0.0,-0.096191585
50288898,-0.004357775,-0.08338684,-0.28775263,0.0,0.0,-0.096191585
50308829,-0.010194869,-0.07336339,-0.2881965,0.0,0.0,-0.096191585
50328799,-0.014982065,-0.063290745,-0.28215393,0.0,0.0,-0.096191585
50348826,-0.019113788,-0.04897151,-0.27603233,0.0,0.0,-0.09691589
50368736,-0.021696633,-0.037927732,-0.26971644,0.0,0.0,-0.09691589
50388696,-0.022749849,-0.030785317,-0.2632673,0.0,0.0,-0.09836449
50408718,-0.022687664,-0.023756998,-0.25662562,0.0,0.0,-0.09908878
50428680,-0.022026585,-0.021370552,-0.25000814,0.0,0.0,-0.09908878
50448596,-0.02064992,-0.016566772,-0.243354,0.0,0.0,-0.09908878
50468562,-0.018183881,-0.010072854,-0.23647834,0.0,0.0,-0.09908878
50493557,-0.015246371,-0.0043786233,-0.23571631,0.0,0.0,-0.09908878
50508501,-0.013666241,0.0016025783,-0.23530139,0.0,0.0,-0.09908878
50528477,-0.012218383,0.015132621,-0.23484874,0.0,0.0,-0.09908878
50543478,-0.011393418,0.016443638,-0.23463547,0.0,0.0,-0.09908878
50568440,-0.010065798,0.021758305,-0.23445086,0.0,0.0,-0.09908878
50588373,-0.009258526,0.023033066,-0.23437725,0.0,0.0,-0.09908878
50608347,-0.008295826,0.024318252,-0.22792172,0.0,0.0,-0.09981308
50628358,-0.0077248286,0.025231952,-0.2279102,0.0,0.0,-0.09981308
50648276,-0.0063665845,0.029456127,-0.2150985,0.0,0.0,-0.10198598
50668238,-0.005330881,0.03289205,-0.21473792,0.0,0.0,-0.10198598
50688275,-0.0041132052,0.0319043,-0.21458419,0.0,0.0,-0.10271028
50713175,-0.0023311167,0.059304547,-0.20817539,0.0,0.0,-0.10271028
50728152,-0.0014354361,0.06111214,-0.20805386,0.0,0.0,-0.10271028
50748123,0.00013131676,0.054366767,-0.1953824,0.0,0.0,-0.10271028
50768115,0.001086357,0.050958853,-0.18869655,0.0,0.0,-0.10271028
50793053,0.0021345515,0.045602154,-0.16908376,0.0,0.0,-0.10271028
50808091,0.002428274,0.041696925,-0.15573299,0.0,0.0,-0.10271028
50828069,0.002115654,0.035818562,-0.1543971,0.0,0.0,-0.10271028
50847965,0.0012875363,0.028705448,-0.15330896,0.0,0.0,-0.10271028
50867935,-0.04430948,0.039463542,-0.14566442,0.0,0.0,-0.10271028
50887961,-0.089555524,0.058283187,-0.14452647,0.0,0.0,-0.10271028
50907922,-0.107506916,0.06364259,-0.14379884,0.0,0.0,-0.10271028
50927823,-0.12765105,0.077483125,-0.14321133,0.0,0.0,-0.10271028
50947801,-0.11974438,0.07339126,-0.14283857,0.0,0.0,-0.10271028
50967804,-0.113339886,0.068839386,-0.13631453,0.0,0.0,-0.10271028
50987744,-0.11277886,0.0594961,-0.13608496,0.0,0.0,-0.10271028
51007706,-0.10288462,0.052868955,-0.13595743,0.0,0.0,-0.10271028
51027731,-0.09514155,0.049201373,-0.12955046,0.0,0.0,-0.10271028
