timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
29050614,29050402,0.14532916,-0.06437464,-0.010541371
29068082,29067872,-0.014775808,0.3041914,-0.0029958603
29089303,29089091,-0.17626981,0.49912295,-0.0051822867
29110520,29110303,-0.29341617,0.31800637,-0.015323523
29127977,29127773,-0.21885437,0.07819709,0.03577513
29149206,29148989,-0.123358995,-0.30222315,0.041066032
29169164,29168956,-0.078035586,-0.701906,0.033477362
29190382,29190171,0.032122493,-0.8796079,0.060540054
29207877,29207667,0.102041334,-0.6894054,0.05782355
29229067,29228858,0.08037925,-0.19811393,0.09225464
29250275,29250073,0.033889465,0.20384733,0.13661501
29267752,29267543,-0.13144162,0.40415564,0.13326536
29288980,29288759,-0.26039305,0.6186338,0.0955324
29308936,29308728,-0.34254313,0.5483338,0.10026454
29330151,29329941,-0.45927492,0.14972,0.07701213
29347628,29347415,-0.49077284,-0.15513907,0.106431425
29368839,29368628,-0.5598552,-0.25961518,0.08063074
29390047,29389843,-0.64170516,-0.0956817,0.08164597
29407542,29407329,-0.5817402,-0.05631198,0.09559481
29428744,29428532,-0.47115335,0.05227735,0.034509864
29449948,29449744,-0.31882504,0.13031234,0.031055044
29467421,29467216,-0.26247734,-0.038829327,0.07373975
29487397,29487187,-0.20821595,-0.21888162,0.07185714
29508610,29508402,-0.18389696,-0.4082093,0.10355489
29529815,29529613,-0.2755741,-0.39769033,0.1081848
29547287,29547084,-0.3433278,-0.21156469,0.13167924
29568511,29568302,-0.34244293,0.2783949,0.09350566
29589718,29589515,-0.27074865,0.5594639,0.10253509
29607188,29606986,-0.16407864,0.49548596,0.09163441
29628407,29628201,-0.20656236,0.28755355,0.056586843
29648376,29648168,-0.16450495,0.24812658,0.11038115
29668352,29668140,-0.10787048,0.23726533,0.08851115
29687058,29686855,-0.047483407,0.2251898,0.06809597
29708277,29708071,0.017632425,0.25252542,0.05606446
29728247,29728039,0.11057268,0.3542293,0.081782065
29746965,29746757,0.079508245,0.3711862,0.07542694
29768177,29767973,0.08754334,0.40213028,0.06718867
29789393,29789187,0.12858772,0.50988305,0.03431879
29809359,29809156,0.30593872,0.3686776,0.036487304
29828088,29827875,0.5249308,0.10681979,0.009783272
29848051,29847842,0.6646219,-0.2716218,0.024816973
29869264,29869056,0.6189379,-0.87587416,0.0070567825
29886743,29886540,0.53757787,-1.298553,-0.006768481
29909202,29908992,0.41362166,-1.4921598,0.0019844072
29929165,29928958,0.25235847,-1.2642417,-0.015283637
29947940,29947730,0.20098095,-0.7388675,0.00024861886
29967872,29967668,0.16419183,-0.1665211,0.010633179
29989066,29988859,0.13156101,0.034149755,-0.012103651
30009029,30008826,0.033709057,-0.22757429,0.021864595
30030252,30030042,-0.10705697,-0.58267033,0.02154694
30047718,30047513,-0.18673098,-0.81648743,-0.0092316605
30068938,30068730,-0.08734412,-0.8763073,-0.08205767
30087671,30087451,-0.07757531,-0.80596757,-0.08380302
30108872,30108664,-0.13076292,-0.71940106,-0.08685045
30130094,30129881,0.049873278,-0.4604023,-0.09523854
30148806,30148597,0.12552422,-0.121257365,-0.10074623
30171271,30171061,0.116102554,0.26876917,-0.1194657
30188740,30188531,0.090163276,0.45026052,-0.10965043
30211228,30211023,0.06633043,0.55769455,-0.09711013
30231173,30230965,-0.020265333,0.5533297,-0.07812824
30247392,30247186,-0.06768168,0.5022839,-0.073541455
30268606,30268402,-0.12956703,0.5407088,-0.06338395
30291069,30290864,-0.017780164,0.44225055,-0.06948833
30307310,30307087,0.016710747,0.33293542,-0.10500445
30328518,30328303,-0.017985873,0.3151331,-0.1326358
30348474,30348269,-0.09031526,0.41900387,-0.09080759
30370946,30370736,-0.024781695,0.6581299,-0.1106552
30387160,30386956,0.13211334,0.72022665,-0.16105035
30408385,30408178,0.27571848,0.60646445,-0.13523257
30428352,30428141,0.407382,0.46934766,-0.11838029
30448318,30448107,0.4430921,0.29340506,-0.091500185
30468283,30468075,0.41584802,0.026277374,-0.079219356
30488250,30488042,0.33506802,-0.026751684,-0.07369913
30508217,30508010,0.20921256,0.17877229,-0.05729769
30530684,30530471,0.17467168,0.26499197,-0.083726965
30548160,30547944,0.19029532,0.33825037,-0.12330515
30569361,30569157,0.24203525,0.2932504,-0.11330993
30590579,30590372,0.1599796,-0.046343084,-0.11331754
30608047,30607843,0.17674415,-0.3613022,-0.13358502
30629276,30629059,0.054936245,-0.41887975,-0.16038579
30647985,30647779,-0.05830856,-0.3546417,-0.17352906
30667950,30667745,-0.17841353,-0.021085026,-0.181872
30687916,30687712,-0.30022773,0.26561368,-0.14677425
30709132,30708928,-0.40983596,0.30536917,-0.17580804
30727862,30727653,-0.47008404,0.17447113,-0.17756501
30747825,30747616,-0.6205355,0.07575262,-0.17703451
30767789,30767582,-0.6369908,0.020159518,-0.1719882
30787759,30787550,-0.6535575,-0.13068755,-0.17652045
30808970,30808764,-0.7131444,-0.25298294,-0.16767366
30827697,30827485,-0.72131324,-0.29788563,-0.1762551
30848905,30848700,-0.6631033,-0.3371011,-0.13761467
30868871,30868666,-0.4525158,-0.3886818,-0.13210449
30888849,30888636,-0.27916858,-0.50751776,-0.16010818
30908802,30908600,-0.10122334,-0.4522273,-0.18124026
30930021,30929816,0.03018155,-0.14192359,-0.16578138
30948789,30948582,0.044084508,0.21633194,-0.1798302
30968707,30968502,0.07892915,0.47126493,-0.12420468
30989929,30989718,0.049034316,0.4792542,-0.12644067
31007407,31007203,0.09647514,0.240204,-0.14635769
31028614,31028406,0.36156985,-0.28413376,-0.13408066
31048577,31048371,0.44707796,-0.7768853,-0.14710845
31073552,31073344,0.28934032,-1.2499716,-0.0998776
31087278,31087061,0.25914082,-1.275137,-0.088661164
31108478,31108272,0.20250995,-0.80966955,-0.06464372
31132192,31131985,0.26222107,-0.21498483,-0.039675117
31152160,31151953,0.21325792,0.28705567,-0.10073991
31168382,31168175,0.19925314,0.61785793,-0.0490792
31187104,31186895,0.14404628,0.72387624,-0.03070992
31212060,31211854,0.035299353,0.57729906,-0.051139332
31227034,31226829,-0.016284652,0.41191337,-0.052436568
31248251,31248044,-0.07703127,0.22125143,-0.04304907
31269463,31269259,-0.099408746,0.101724625,-0.028961198
31290690,31290474,-0.04313289,0.03161462,-0.054692615
31308150,31307945,-0.055439092,0.13337755,-0.09759442
31330625,31330417,0.04594027,0.24069561,-0.074115045
31350582,31350376,0.0701369,0.31629774,-0.073807165
31368056,31367847,0.04031883,0.25951236,-0.08569944
31388018,31387814,0.09991359,0.096712515,-0.09458693
31409240,31409031,0.21742912,-0.026031265,-0.050727047
31431702,31431494,0.16907333,0.10607422,-0.010359073
31447922,31447717,0.23899616,0.20292948,-0.058513664
31466641,31466436,0.17950277,0.19840458,-0.082694665
31491610,31491396,0.1364463,0.18788595,-0.04074994
31507820,31507618,0.08344903,0.19740076,-0.02547052
31531544,31531336,0.002352495,0.22547287,-0.047761112
31551511,31551298,-0.034170717,0.26451612,-0.03698481
31570232,31570020,-0.04138108,0.28569183,-0.0358543
31587699,31587490,-0.06310173,0.30583233,-0.05922273
31608950,31608746,-0.1565632,0.16199219,-0.035309378
31630131,31629918,-0.24051133,0.003843396,-0.02101484
31647597,31647391,-0.26138353,-0.040588807,-0.014434125
31668810,31668605,-0.14724313,0.12023324,-0.0038587383
31690045,31689825,-0.0075951824,0.24539436,-0.038863987
31710001,31709791,0.05982385,0.08489652,0.016133718
31727461,31727258,0.118524134,-0.26827168,0.07425233
31752426,31752218,0.36028996,-0.80860424,0.042189114
31772395,31772188,0.3980254,-1.0857172,0.04647511
31787395,31787191,0.32426396,-1.1634026,0.0634936
31812330,31812121,0.09896874,-0.89942306,0.073888935
