timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
384015961,384015961,41,0,0,0,1492,1465,1210,1512,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
384516275,384516275,41,0,0,0,1500,1456,1201,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
385015614,385015614,41,0,0,0,1530,1459,1215,1543,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
385518659,385518659,41,0,0,0,1539,1440,1187,1513,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
386032015,386032015,41,0,0,0,1497,1440,1218,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
386531313,386531313,41,0,0,0,1519,1423,1203,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
387027084,387027084,41,0,0,0,1526,1403,1210,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
387522343,387522343,41,0,0,0,1523,1402,1219,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
388020189,388020189,41,0,0,0,1498,1402,1218,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
388523893,388523893,41,0,0,0,1511,1391,1209,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
389015059,389015059,41,0,0,0,1502,1412,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
389536009,389536009,41,0,0,0,1520,1405,1228,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
390035639,390035639,41,0,0,0,1502,1409,1219,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
390530738,390530738,41,0,0,0,1505,1437,1192,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
391031073,391031073,41,0,0,0,1505,1438,1219,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
391524932,391524932,41,0,0,0,1496,1467,1212,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
392034569,392034569,41,0,0,0,1496,1447,1207,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
392527944,392527944,41,0,0,0,1496,1447,1211,1504,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
393018392,393018392,41,0,0,0,1497,1433,1222,1501,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
393517317,393517317,41,0,0,0,1458,1443,1204,1530,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
394035409,394035409,41,0,0,0,1456,1440,1214,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
394536670,394536670,41,0,0,0,1446,1456,1227,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
395036699,395036699,41,0,0,0,1480,1443,1214,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
395516391,395516391,41,0,0,0,1495,1437,1215,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
396035331,396035331,41,0,0,0,1492,1433,1220,1488,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
396533394,396533394,41,0,0,0,1495,1417,1214,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
397030449,397030449,41,0,0,0,1484,1402,1241,1494,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
397532493,397532493,41,0,0,0,1497,1397,1219,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
398034507,398034507,41,0,0,0,1495,1397,1201,1487,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
398534425,398534425,41,0,0,0,1494,1388,1215,1483,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
399030514,399030514,41,0,0,0,1495,1396,1230,1483,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
399533636,399533636,41,0,0,0,1495,1397,1199,1487,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
400022541,400022541,41,0,0,0,1476,1413,1222,1490,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
400517896,400517896,41,0,0,0,1460,1418,1227,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
401035350,401035350,41,0,0,0,1397,1447,1209,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
401532644,401532644,41,0,0,0,1480,1421,1200,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
402033865,402033865,41,0,0,0,1497,1402,1211,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
402514856,402514856,41,0,0,0,1525,1403,1242,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
403035539,403035539,41,0,0,0,1520,1407,1202,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
403533653,403533653,41,0,0,0,1496,1412,1213,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
404033600,404033600,41,0,0,0,1495,1431,1219,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
404533709,404533709,41,0,0,0,1497,1431,1240,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
405030683,405030683,41,0,0,0,1495,1399,1203,1491,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
405530252,405530252,41,0,0,0,1488,1425,1207,1475,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
406025135,406025135,41,0,0,0,1458,1448,1237,1465,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
406524660,406524660,41,0,0,0,1480,1422,1206,1458,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
407024107,407024107,41,0,0,0,1446,1449,1230,1448,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
407517476,407517476,41,0,0,0,1466,1447,1219,1444,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
408019462,408019462,41,0,0,0,1455,1437,1200,1457,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
408529451,408529451,41,0,0,0,1478,1434,1215,1443,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
409017763,409017763,41,0,0,0,1466,1431,1223,1439,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
409532078,409532078,41,0,0,0,1429,1458,1228,1422,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
410024689,410024689,41,0,0,0,1403,1495,1216,1428,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
410515233,410515233,41,0,0,0,1493,1438,1218,1428,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
411024820,411024820,41,0,0,0,1495,1422,1229,1459,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
411529712,411529712,41,0,0,0,1498,1408,1187,1461,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
412029973,412029973,41,0,0,0,1498,1414,1218,1452,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
412522384,412522384,41,0,0,0,1496,1413,1220,1462,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
413016664,413016664,41,0,0,0,1502,1423,1195,1483,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
413534769,413534769,41,0,0,0,1510,1402,1250,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
414026752,414026752,41,0,0,0,1541,1407,1206,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
414528346,414528346,41,0,0,0,1562,1408,1238,1501,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
415026374,415026374,41,0,0,0,1555,1412,1200,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
415529674,415529674,41,0,0,0,1556,1407,1230,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
416532037,416532037,41,0,0,0,1497,1423,1212,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
417024394,417024394,41,0,0,0,1496,1433,1211,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
417535214,417535214,41,0,0,0,1513,1435,1216,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
418018552,418018552,41,0,0,0,1513,1440,1219,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
418521824,418521824,41,0,0,0,1540,1428,1213,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
419017155,419017155,41,0,0,0,1549,1433,1188,1510,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
419517573,419517573,41,0,0,0,1539,1428,1232,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
420021320,420021320,41,0,0,0,1543,1432,1203,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
420516505,420516505,41,0,0,0,1542,1431,1230,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
421033735,421033735,41,0,0,0,1524,1451,1199,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
421514809,421514809,41,0,0,0,1532,1435,1202,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
422034219,422034219,41,0,0,0,1538,1448,1207,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
422535641,422535641,41,0,0,0,1545,1438,1225,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
423036540,423036540,41,0,0,0,1527,1441,1185,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
423518560,423518560,41,0,0,0,1532,1438,1226,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
424020154,424020154,41,0,0,0,1407,1457,1222,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
424519906,424519906,41,0,0,0,1480,1448,1221,1503,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
425021488,425021488,41,0,0,0,1513,1448,1213,1543,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
425519249,425519249,41,0,0,0,1555,1440,1217,1523,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
426036894,426036894,41,0,0,0,1553,1445,1252,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
426534646,426534646,41,0,0,0,1522,1432,1221,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
427030421,427030421,41,0,0,0,1546,1425,1222,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
427523430,427523430,41,0,0,0,1518,1400,1207,1525,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
428022500,428022500,41,0,0,0,1467,1404,1232,1525,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
428523875,428523875,41,0,0,0,1498,1403,1231,1509,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
429022857,429022857,41,0,0,0,1495,1413,1191,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
429537451,429537451,41,0,0,0,1500,1415,1228,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
430018161,430018161,41,0,0,0,1495,1422,1249,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
430517638,430517638,41,0,0,0,1535,1428,1209,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
431018346,431018346,41,0,0,0,1543,1418,1205,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
431520837,431520837,41,0,0,0,1461,1425,1240,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
432022097,432022097,41,0,0,0,1542,1426,1211,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
432524689,432524689,41,0,0,0,1497,1420,1218,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
433027587,433027587,41,0,0,0,1495,1401,1188,1512,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
433521398,433521398,41,0,0,0,1495,1405,1219,1521,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
434021099,434021099,41,0,0,0,1498,1403,1237,1509,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
434524971,434524971,41,0,0,0,1494,1405,1242,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
435026499,435026499,41,0,0,0,1555,1400,1215,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
435522235,435522235,41,0,0,0,1498,1387,1190,1522,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
436021472,436021472,41,0,0,0,1499,1402,1232,1530,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
436522906,436522906,41,0,0,0,1523,1389,1227,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
437026403,437026403,41,0,0,0,1496,1409,1194,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
437522617,437522617,41,0,0,0,1499,1411,1198,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
438019485,438019485,41,0,0,0,1497,1428,1218,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
438515035,438515035,41,0,0,0,1517,1422,1217,1509,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
439015330,439015330,41,0,0,0,1495,1437,1237,1515,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
439531626,439531626,41,0,0,0,1437,1441,1217,1502,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
440016722,440016722,41,0,0,0,1430,1455,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
440538327,440538327,41,0,0,0,1496,1423,1210,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
441017609,441017609,41,0,0,0,1482,1428,1253,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
441535602,441535602,41,0,0,0,1496,1394,1219,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
442035364,442035364,41,0,0,0,1498,1397,1201,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
442517497,442517497,41,0,0,0,1497,1383,1209,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
443028833,443028833,41,0,0,0,1496,1394,1215,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
443518292,443518292,41,0,0,0,1495,1402,1198,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
444025264,444025264,41,0,0,0,1496,1417,1268,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
444521396,444521396,41,0,0,0,1522,1421,1182,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
445020633,445020633,41,0,0,0,1520,1414,1193,1510,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
445536300,445536300,41,0,0,0,1534,1387,1232,1518,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
446018425,446018425,41,0,0,0,1490,1405,1213,1511,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
446529050,446529050,41,0,0,0,1489,1397,1234,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
447029331,447029331,41,0,0,0,1507,1386,1220,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
447529920,447529920,41,0,0,0,1470,1452,1218,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
448026497,448026497,41,0,0,0,1478,1412,1220,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
448525982,448525982,41,0,0,0,1461,1465,1227,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
449021406,449021406,41,0,0,0,1490,1433,1238,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
449517138,449517138,41,0,0,0,1473,1452,1200,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
450018125,450018125,41,0,0,0,1496,1423,1226,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
450519203,450519203,41,0,0,0,1495,1427,1230,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
451013985,451013985,41,0,0,0,1495,1427,1180,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
451532789,451532789,41,0,0,0,1495,1430,1192,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
452024109,452024109,41,0,0,0,1495,1423,1248,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
452523905,452523905,41,0,0,0,1495,1408,1218,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
453019917,453019917,41,0,0,0,1492,1422,1196,1488,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
453533933,453533933,41,0,0,0,1470,1434,1227,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
454029356,454029356,41,0,0,0,1495,1407,1206,1487,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
454531321,454531321,41,0,0,0,1495,1432,1230,1488,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
455031537,455031537,41,0,0,0,1498,1414,1202,1491,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
455526075,455526075,41,0,0,0,1495,1412,1202,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
456020294,456020294,41,0,0,0,1495,1398,1240,1478,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
456518826,456518826,41,0,0,0,1496,1405,1202,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
457018315,457018315,41,0,0,0,1478,1431,1237,1472,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
457519308,457519308,41,0,0,0,1485,1446,1197,1452,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
458021576,458021576,41,0,0,0,1460,1447,1229,1447,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
458521656,458521656,41,0,0,0,1470,1445,1223,1448,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
459020022,459020022,41,0,0,0,1480,1433,1240,1460,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
459519267,459519267,41,0,0,0,1478,1417,1203,1457,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
460021322,460021322,41,0,0,0,1475,1414,1235,1456,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
460535555,460535555,41,0,0,0,1495,1386,1212,1475,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
461024550,461024550,41,0,0,0,1471,1385,1220,1455,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
461518213,461518213,41,0,0,0,1455,1387,1192,1441,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
462034833,462034833,41,0,0,0,1415,1387,1240,1455,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
462520603,462520603,41,0,0,0,1452,1366,1226,1465,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
463032186,463032186,41,0,0,0,1478,1352,1182,1475,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
463534751,463534751,41,0,0,0,1496,1338,1235,1470,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
464036608,464036608,41,0,0,0,1498,1352,1238,1475,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
464529443,464529443,41,0,0,0,1502,1342,1203,1463,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
465038699,465038699,41,0,0,0,1521,1345,1218,1460,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
465518528,465518528,41,0,0,0,1495,1370,1228,1474,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
466035584,466035584,41,0,0,0,1457,1380,1232,1471,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
466533416,466533416,41,0,0,0,1496,1376,1218,1464,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
467034652,467034652,41,0,0,0,1503,1412,1239,1485,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
467530160,467530160,41,0,0,0,1505,1408,1210,1485,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
468030991,468030991,41,0,0,0,1498,1402,1240,1488,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
468528828,468528828,41,0,0,0,1525,1397,1221,1477,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
469022036,469022036,41,0,0,0,1518,1402,1260,1472,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
469527352,469527352,41,0,0,0,1543,1390,1189,1473,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
470029450,470029450,41,0,0,0,1550,1428,1202,1485,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
470524813,470524813,41,0,0,0,1540,1422,1210,1495,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
471020735,471020735,41,0,0,0,1510,1418,1225,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
471537320,471537320,41,0,0,0,1496,1431,1225,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
473017560,473017560,41,0,0,0,1559,1435,1243,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
473515489,473515489,41,0,0,0,1524,1422,1232,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
474034221,474034221,41,0,0,0,1552,1420,1245,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
474530231,474530231,41,0,0,0,1496,1410,1208,1481,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
475027357,475027357,41,0,0,0,1525,1408,1220,1483,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
475533883,475533883,41,0,0,0,1497,1413,1231,1469,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
476016443,476016443,41,0,0,0,1552,1402,1195,1489,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
