timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
379033433,379033281,0.5642368,-0.013802915,-0.025414642,-0.82510626,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
379533741,379533608,0.5658583,-0.018480038,-0.013459946,-0.82418555,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
380034601,380033933,0.56610924,-0.022038525,-0.010764559,-0.82396525,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
380534438,380534306,0.5669868,-0.01496643,-0.012294135,-0.8234992,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
381039229,381039092,0.56617624,-0.007672718,-0.021154402,-0.823977,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
381539551,381539415,0.5671614,-0.011360435,-0.018088872,-0.8233296,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
382039873,382039741,0.56701815,-0.011317645,-0.015668059,-0.82347846,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
382536101,382535561,0.5662292,-0.0023822628,-0.015189639,-0.8241045,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
383036063,383035929,0.56676936,-0.02574616,-0.0105593065,-0.8234064,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
383536528,383536391,0.5694077,-0.017403098,-0.0112090185,-0.8217947,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
384036700,384036534,0.5704084,-0.014913481,0.016833667,-0.82105327,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
384536981,384536859,0.567941,-0.004524142,-0.01772057,-0.8228661,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
385037321,385037184,0.5638315,-0.009729849,-0.011202538,-0.82575655,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
385537698,385537554,0.6026061,0.00043927523,-0.021715252,-0.79774314,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
386033512,386033371,0.6256435,-0.016812596,-0.0112728635,-0.7798465,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
386533787,386533655,0.6231769,-0.016496917,-0.010084674,-0.7818419,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
387035048,387033981,0.6125178,-0.026478589,-0.021424336,-0.78972274,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
387538945,387538810,0.6017018,-0.01471423,-0.02874325,-0.79806787,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
388034757,388034626,0.61248505,-0.022639578,-0.02075559,-0.78988534,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
388539595,388539458,0.620558,-0.028897895,-0.023086537,-0.7832877,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
389035410,389035280,0.622262,-0.024565252,-0.017220069,-0.782234,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
389535958,389535605,0.6180228,-0.02211397,-0.0154807875,-0.7856967,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
390036224,390036075,0.6132718,-0.024850719,-0.020169597,-0.7892234,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
390536405,390536248,0.6115285,-0.015536742,-0.01112497,-0.7909916,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
